profile,sigma,R_over_a,T_over_a,Veff,Veff_jackknife_error,plateau_fit_T3_5,plateau_fit_error,Veff_minus_own_plateau,paired_residual_jackknife_error,z2,plateau_p_value,plateau_energy_shift_from_constant,paired_shift_z_from_constant,in_plateau_fit
constant,,4,5,0.899511751814,0.0704450747171,0.924332431539,0.0113258113532,-0.024820679725,0.0695286599115,2.16354994661,0.776784637668,0,0,yes
constant,,5,2,1.04258000652,0.0103523810877,1.02658543093,0.0206598089848,0.0159945755904,0.0241414004963,0.662537187635,0.960973510279,0,0,no
constant,,5,3,1.02415793216,0.022473487137,1.02658543093,0.0206598089848,-0.00242749876802,0.00884476776461,0.662537187635,0.960973510279,0,0,yes
constant,,5,4,1.0395539745,0.0526557609763,1.02658543093,0.0206598089848,0.0129685435657,0.0484334745471,0.662537187635,0.960973510279,0,0,yes
constant,,5,5,1.03466517281,0.139638928395,1.02658543093,0.0206598089848,0.00807974187771,0.138102145588,0.662537187635,0.960973510279,0,0,yes
constant,,6,2,1.13087467763,0.0142705958878,1.11627080417,0.0279471604764,0.0146038734674,0.0329452655615,0.44327684778,0.665622080016,0,0,no
constant,,6,3,1.10962472594,0.0303234838881,1.11627080417,0.0279471604764,-0.00664607822717,0.0117673232479,0.44327684778,0.665622080016,0,0,yes
constant,,6,4,1.18583306744,0.095125876163,1.11627080417,0.0279471604764,0.0695622632692,0.0909279304564,0.44327684778,0.665622080016,0,0,yes
constant,,6,5,0.976407819377,0.212136864723,1.11627080417,0.0279471604764,-0.139862984789,0.210287911197,0.44327684778,0.665622080016,0,0,yes
sigma=0.0500,0.0500,1,2,0.488266114456,0.00466162501594,0.47881410098,0.00250061110033,0.0094520134766,0.00576254046746,1.64025112361,0.895521347623,-0.0027376108792,-1.40343424765,no
sigma=0.0500,0.0500,1,3,0.478446618823,0.00507389007578,0.47881410098,0.00250061110033,-0.000367482156767,0.00441489576616,1.64025112361,0.895521347623,-0.0027376108792,-1.40343424765,yes
sigma=0.0500,0.0500,1,4,0.480792219638,0.0062697688982,0.47881410098,0.00250061110033,0.00197811865867,0.00574951703726,1.64025112361,0.895521347623,-0.0027376108792,-1.40343424765,yes
sigma=0.0500,0.0500,1,5,0.47655231864,0.0057252735025,0.47881410098,0.00250061110033,-0.00226178233953,0.00515031074823,1.64025112361,0.895521347623,-0.0027376108792,-1.40343424765,yes
sigma=0.0500,0.0500,2,2,0.713112503153,0.00543075005579,0.694268894869,0.00477290942104,0.0188436082837,0.00746859868297,2.52304469467,0.985178114546,-0.00262559475343,-1.04798923536,no
