cfg,T,R,Nsrc,Re,Im
51,5,3,13824,1.8333505952931296e-09,3.5817187323259647e-10
51,5,4,13824,9.451420790110068e-10,-3.27515672786835e-10
51,6,0,13824,1.7304316088187384e-07,0.0
51,6,1,13824,8.865263148581005e-09,-2.2147168445795916e-10
51,6,2,13824,1.7072580390234321e-09,-1.253042589038746e-10
51,6,3,13824,6.540051378981146e-10,-5.488640414257506e-10
51,6,4,13824,3.1594221657425074e-10,-1.4668401638365686e-10
51,7,0,13824,1.7460257622131085e-07,0.0
51,7,1,13824,6.326334299193395e-09,-5.566356474433055e-11
51,7,2,13824,7.114569862920333e-10,4.0671756928759566e-10
51,7,3,13824,5.782721433646236e-10,3.5099670199102695e-10
51,7,4,13824,1.7080641281939868e-10,-2.3856272052406175e-10
51,8,0,13824,1.7287698662169184e-07,0.0
51,8,1,13824,3.957632223185274e-09,-1.4415656829335628e-10
51,8,2,13824,1.3912133413137413e-10,2.8166507826981886e-10
51,8,3,13824,1.1546828619261393e-11,-1.2721628438726694e-10
51,8,4,13824,4.478562761441169e-10,-4.0570945742778636e-10
52,1,0,13824,1.776202420241568e-07,0.0
52,1,1,13824,1.0222493167581718e-07,2.0624786449365363e-10
52,1,2,13824,7.43837450953386e-08,1.6667765988270466e-10
52,1,3,13824,5.7941279481026876e-08,5.332583607279897e-10
52,1,4,13824,4.492018641277463e-08,4.468645227973539e-10
52,2,0,13824,1.7486386580397065e-07,0.0
52,2,1,13824,6.262183172504216e-08,6.126580151420443e-10
52,2,2,13824,3.622573328717191e-08,8.629429919199152e-10
52,2,3,13824,2.489707243344316e-08,1.3078019352301806e-09
52,2,4,13824,1.726997845706224e-08,1.2666173032867706e-09
52,3,0,13824,1.716110675025268e-07,0.0
52,3,1,13824,3.78327463820079e-08,6.658759442372432e-11
52,3,2,13824,1.7120400708323142e-08,-6.684691818370473e-10
52,3,3,13824,1.0271793075211688e-08,2.9348945001326215e-10
52,3,4,13824,6.614888069061767e-09,7.723966667205928e-10
52,4,0,13824,1.740959580138455e-07,0.0
52,4,1,13824,2.405731598449342e-08,-3.600914746055932e-10
52,4,2,13824,8.938337454108237e-09,2.198692499796307e-10
52,4,3,13824,4.6982757529730694e-09,8.172400561231137e-11
52,4,4,13824,2.4054399386029106e-09,-6.130019021587287e-10
52,5,0,13824,1.7482959521740845e-07,0.0
52,5,1,13824,1.462700136736666e-08,4.599207177184149e-11
52,5,2,13824,3.872725955876366e-09,1.0389963686785486e-09
52,5,3,13824,2.2810365928177222e-09,-1.290579139576858e-11
52,5,4,13824,5.952717989491563e-10,-2.245576002410964e-10
52,6,0,13824,1.7111889830548898e-07,0.0
52,6,1,13824,8.068430033841487e-09,-2.6762069477693265e-10
52,6,2,13824,2.0463313377776867e-09,4.5441452997907895e-10
52,6,3,13824,1.547577874664999e-09,1.7910290544660303e-10
52,6,4,13824,6.513919808988388e-10,1.4598454711765653e-10
52,7,0,13824,1.746511978998418e-07,0.0
52,7,1,13824,5.395548918699136e-09,-1.291362158560146e-10
52,7,2,13824,9.806213130716429e-10,6.360383270098315e-10
52,7,3,13824,1.257018833627684e-09,2.597201860972633e-10
52,7,4,13824,-3.288139962538148e-10,-1.5442375880077833e-10
52,8,0,13824,1.760636551732176e-07,0.0
52,8,1,13824,3.246700694976397e-09,3.0903773213955815e-10
52,8,2,13824,2.4568369282087497e-10,1.2769628692683134e-10
52,8,3,13824,8.880752960814241e-10,-2.349732243839279e-10
52,8,4,13824,-1.116428985106031e-09,5.219002745395409e-11
53,1,0,13824,1.752883340842463e-07,0.0
53,1,1,13824,1.020312319175858e-07,-4.1450137263774773e-10
53,1,2,13824,7.441212962728672e-08,-1.01288509840118e-09
53,1,3,13824,5.703353791919935e-08,-1.3502271362661788e-09
53,1,4,13824,4.3711575896365167e-08,-1.6723241876459252e-09
53,2,0,13824,1.7205784807570592e-07,0.0
53,2,1,13824,6.17712728241073e-08,-9.049942238514456e-11
53,2,2,13824,3.5909222408779674e-08,-1.5036547561096974e-10
53,2,3,13824,2.4399423738273918e-08,-3.102473378994049e-10
53,2,4,13824,1.6861879138860262e-08,2.0082327003987613e-10
53,3,0,13824,1.74591501012125e-07,0.0
53,3,1,13824,3.864027112872362e-08,-4.737317095506782e-10
53,3,2,13824,1.763163822932207e-08,-5.239786841679611e-10
53,3,3,13824,1.0184308710226544e-08,-2.134420376938819e-10
53,3,4,13824,6.497252503892861e-09,4.68711217559572e-10
53,4,0,13824,1.7316509007849572e-07,0.0
53,4,1,13824,2.405561773030917e-08,-1.7633971724376037e-10
53,4,2,13824,8.702852853218138e-09,-6.074047285530521e-10
53,4,3,13824,4.728577964430111e-09,-4.1561663511462703e-10
53,4,4,13824,2.441064437938168e-09,1.0033946012705179e-10
53,5,0,13824,1.7556623583443162e-07,0.0
53,5,1,13824,1.5358671789750518e-08,-3.093872234360187e-11
53,5,2,13824,4.722855302364002e-09,7.985480756194497e-11
53,5,3,13824,1.7997126030480025e-09,-3.1649364992375487e-10
53,5,4,13824,7.14884457405222e-10,-1.5176292078969835e-10
53,6,0,13824,1.735405192655254e-07,0.0
53,6,1,13824,9.438497673990192e-09,1.1908389652158378e-11
53,6,2,13824,2.3986125219265077e-09,2.914429888418851e-10
53,6,3,13824,1.1182213607328123e-09,-2.2959909797256288e-10
53,6,4,13824,1.8712934935938424e-10,-3.452207851344063e-10
53,7,0,13824,1.733945701097676e-07,0.0
53,7,1,13824,5.034530349800315e-09,9.96100533744785e-11
53,7,2,13824,1.6000903293385814e-09,1.5055588605142384e-10
53,7,3,13824,4.1516287973441645e-10,-2.2269400907223426e-10
53,7,4,13824,1.338754342381607e-10,-2.3711054530873205e-10
53,8,0,13824,1.7459675043983107e-07,0.0
53,8,1,13824,3.417894175389303e-09,6.932217051272884e-11
53,8,2,13824,7.868381371050279e-10,6.09474753474833e-10
53,8,3,13824,2.3912840855676637e-10,3.318953522949956e-10
53,8,4,13824,-1.7617893097682015e-11,-9.474176250055053e-11
54,1,0,13824,1.7738496567159241e-07,0.0
54,1,1,13824,1.0230067407964391e-07,-7.883337253430803e-10
54,1,2,13824,7.412027600505096e-08,-8.092737034347828e-10
54,1,3,13824,5.8217253969626496e-08,-1.1346271537400295e-09
54,1,4,13824,4.557257713719265e-08,-1.0003479816565014e-09
54,2,0,13824,1.7506541378387386e-07,0.0
54,2,1,13824,6.070528882771005e-08,-5.791208042684288e-10
54,2,2,13824,3.4947662750938047e-08,-1.1719635315138194e-10
54,2,3,13824,2.3619717108201062e-08,3.9216680017795776e-12
54,2,4,13824,1.685788166060267e-08,-2.597757710851548e-10
54,3,0,13824,1.7431564102208284e-07,0.0
54,3,1,13824,3.7569545682593725e-08,1.5022611964380684e-10
54,3,2,13824,1.7077142517361693e-08,1.5203106765012195e-10
54,3,3,13824,9.631640460666183e-09,1.926427840383207e-10
54,3,4,13824,6.05989939125315e-09,1.8365293459854242e-10
54,4,0,13824,1.743257068893621e-07,0.0
54,4,1,13824,2.4094725556433105e-08,1.1485194952397695e-10
54,4,2,13824,8.985226006848337e-09,-3.723640905406707e-10
54,4,3,13824,4.439937950555176e-09,-4.23395374560261e-11
54,4,4,13824,2.4183450440451087e-09,-4.702554030343147e-10
54,5,0,13824,1.750636813871933e-07,0.0
54,5,1,13824,1.5249040058619483e-08,-2.2388949548961517e-10
54,5,2,13824,5.113214626938282e-09,-3.98107835342996e-10
54,5,3,13824,2.2240410731448097e-09,2.591490127215332e-10
54,5,4,13824,8.405870850639403e-10,1.8019127847461494e-10
54,6,0,13824,1.747614061628627e-07,0.0
54,6,1,13824,8.816697026290179e-09,5.033906688548377e-11
54,6,2,13824,2.656875441345452e-09,-4.4913476705052817e-10
54,6,3,13824,8.473462592423872e-10,2.7245927947371363e-10
54,6,4,13824,8.145066809401611e-10,2.0460523262990798e-10
54,7,0,13824,1.7208536558584914e-07,0.0
54,7,1,13824,5.226469044552152e-09,1.0328390269536771e-10
54,7,2,13824,9.325910245023132e-10,-6.304526115326193e-12
54,7,3,13824,7.52994590565922e-10,-2.1925834335522398e-10
54,7,4,13824,4.5175566350925947e-10,1.9492961390658971e-10
54,8,0,13824,1.73619577576088e-07,0.0
54,8,1,13824,3.72179385652975e-09,2.1905534800530995e-10
54,8,2,13824,2.8392001827422623e-10,8.141324512297884e-12
54,8,3,13824,-4.2845795658715667e-11,-3.036002000044405e-10
54,8,4,13824,3.3534766514857076e-10,-3.48345730620266e-10
55,1,0,13824,1.7706345630212505e-07,0.0
55,1,1,13824,1.0320321169512596e-07,-8.603028967464594e-10
55,1,2,13824,7.565771053648348e-08,-1.451576072983677e-09
55,1,3,13824,5.908745275270394e-08,-1.3377589665876553e-09
55,1,4,13824,4.668200792955809e-08,-1.1191366817328789e-09
55,2,0,13824,1.7425253026939426e-07,0.0
55,2,1,13824,6.254794936086947e-08,-2.2238429791488694e-10
55,2,2,13824,3.663775149297469e-08,-6.891614786047932e-10
55,2,3,13824,2.501973297404223e-08,-4.088649383145697e-10
55,2,4,13824,1.7681856342889442e-08,-4.1193438243982863e-10
55,3,0,13824,1.7380291228995612e-07,0.0
55,3,1,13824,3.786241114508866e-08,-2.2000914261231865e-10
55,3,2,13824,1.726185296376632e-08,-4.4343149195544624e-10
55,3,3,13824,1.0260770875139328e-08,-7.991683310163374e-11
55,3,4,13824,5.886356217869486e-09,-4.708403513751513e-10
55,4,0,13824,1.7440620718664823e-07,0.0
55,4,1,13824,2.3407806275415517e-08,-6.986478395778325e-10
55,4,2,13824,8.725868692394848e-09,-8.41244704461131e-10
55,4,3,13824,3.983085302230454e-09,-1.3232366166424914e-10
55,4,4,13824,2.191867315997994e-09,-3.9828813142457797e-10
55,5,0,13824,1.7556948430521115e-07,0.0
55,5,1,13824,1.4420601113946795e-08,-5.173015729720504e-10
55,5,2,13824,4.552742128919466e-09,-3.281809825010122e-10
55,5,3,13824,1.5911254019059284e-09,1.9880415257444857e-10
55,5,4,13824,7.585555125816107e-11,3.828915288734585e-10
55,6,0,13824,1.7462749512657165e-07,0.0
55,6,1,13824,8.771920569916854e-09,-4.227572064914828e-10
55,6,2,13824,2.8086687546517527e-09,6.848447422797464e-10
55,6,3,13824,5.105103631356645e-10,-1.6426651898845742e-10
55,6,4,13824,1.6006318239626416e-10,9.336823185139208e-11
55,7,0,13824,1.7443747320874482e-07,0.0
55,7,1,13824,5.2204385998643e-09,7.042446852951515e-11
55,7,2,13824,1.296127770076374e-09,6.70997884989344e-10
55,7,3,13824,3.7213853244398844e-10,-6.382077050739427e-10
55,7,4,13824,1.477449778321082e-10,3.4273291984316267e-10
55,8,0,13824,1.74098874363726e-07,0.0
55,8,1,13824,3.278849475979562e-09,-4.1845485371015334e-10
55,8,2,13824,2.5583193345662095e-10,1.5367081435533191e-10
55,8,3,13824,2.3378526691291677e-10,1.986281212941908e-10
55,8,4,13824,3.5386493197567265e-10,-1.0199581668583146e-10
56,1,0,13824,1.7881625262706484e-07,0.0
56,1,1,13824,1.0317300832041547e-07,-2.68931401434312e-10
56,1,2,13824,7.55328894074323e-08,-1.2520122367496974e-10
56,1,3,13824,5.9067977136024875e-08,-1.5677545207893682e-10
56,1,4,13824,4.663286838286119e-08,-3.661269378584751e-10
56,2,0,13824,1.741010410328669e-07,0.0
56,2,1,13824,6.110986057572995e-08,-1.0044431001832785e-09
56,2,2,13824,3.509195828207794e-08,-1.277338798295478e-09
56,2,3,13824,2.331662942616094e-08,-1.3443295064373889e-09
56,2,4,13824,1.6652517460387714e-08,-9.989812741650904e-10
56,3,0,13824,1.7631282765527129e-07,0.0
56,3,1,13824,3.8408388713597683e-08,-6.129884084871124e-10
56,3,2,13824,1.8420144341760088e-08,-2.4420243793796623e-10
56,3,3,13824,1.1001396768704215e-08,-9.579489877741842e-10
56,3,4,13824,6.214930812608077e-09,-6.574414940988921e-10
56,4,0,13824,1.7361991427287356e-07,0.0
56,4,1,13824,2.3020976074439456e-08,-4.82034077524549e-10
56,4,2,13824,8.752110717912887e-09,-8.208420121863369e-10
56,4,3,13824,5.01998813719768e-09,-4.356685239254448e-10
56,4,4,13824,2.4382546843105623e-09,-3.470963121371485e-10
56,5,0,13824,1.754171002122251e-07,0.0
56,5,1,13824,1.4342704650579722e-08,2.199101031837218e-11
56,5,2,13824,4.386346614548571e-09,-2.2499115597995306e-10
56,5,3,13824,2.2428151398033256e-09,3.5393236218263377e-10
56,5,4,13824,1.4716555055589303e-09,-2.443549469483284e-10
56,6,0,13824,1.7315258507609497e-07,0.0
56,6,1,13824,8.721362619528522e-09,-2.417802135314272e-10
56,6,2,13824,1.8208650947089171e-09,-2.809034212543437e-10
56,6,3,13824,1.092161819615504e-09,4.1574608560432437e-10
56,6,4,13824,2.934012441702696e-10,-1.7713710984971345e-10
56,7,0,13824,1.7234998910306902e-07,0.0
56,7,1,13824,5.639605938540275e-09,-2.36909187364012e-10
56,7,2,13824,1.03580591757079e-09,-1.8436042370625595e-10
56,7,3,13824,9.167206460125347e-10,4.429404285197006e-10
56,7,4,13824,-4.2007271049598945e-11,5.00358748580286e-10
56,8,0,13824,1.7408144301958976e-07,0.0
56,8,1,13824,3.3739195404309606e-09,-2.903350630879798e-10
56,8,2,13824,1.0823783603709558e-09,4.502507856502831e-10
56,8,3,13824,6.079686077923964e-10,-4.728000323692129e-10
56,8,4,13824,2.7096243865306534e-10,-1.2490480802556315e-10
57,1,0,13824,1.7713560287221957e-07,0.0
57,1,1,13824,1.021282877465498e-07,6.072095993461444e-10
57,1,2,13824,7.42320579973177e-08,1.1363503781247343e-09
57,1,3,13824,5.74261771529633e-08,1.1677361035014437e-09
57,1,4,13824,4.4998056066999136e-08,1.4756168257595935e-09
57,2,0,13824,1.7315251096802762e-07,0.0
57,2,1,13824,6.125873823360281e-08,-1.6221659373615345e-10
57,2,2,13824,3.476026659005159e-08,3.288056860827518e-11
57,2,3,13824,2.283122394632087e-08,1.2015463275036788e-10
57,2,4,13824,1.6137412227534606e-08,8.904522447463675e-11
57,3,0,13824,1.7357812436014827e-07,0.0
57,3,1,13824,3.7862939633770105e-08,-1.6672674229806308e-10
57,3,2,13824,1.744575200349219e-08,6.306885099457266e-11
57,3,3,13824,9.730155500007034e-09,2.4950821402546456e-10
57,3,4,13824,6.702405028975623e-09,8.215212099845952e-10
57,4,0,13824,1.7510432980921042e-07,0.0
57,4,1,13824,2.3977473556455087e-08,2.662344918852387e-10
57,4,2,13824,8.835669746252837e-09,2.0423750039409525e-10
57,4,3,13824,4.6926843752675815e-09,4.6008095626511577e-10
57,4,4,13824,2.6450246314992684e-09,4.678902582392547e-11
57,5,0,13824,1.7285972501360931e-07,0.0
57,5,1,13824,1.4727493614320227e-08,2.0678049168160527e-10
57,5,2,13824,4.900199421075253e-09,-6.227292937764369e-10
57,5,3,13824,2.1373019721484667e-09,2.8596414849504584e-10
57,5,4,13824,1.3827179898453293e-09,1.7769279701319786e-10
57,6,0,13824,1.750071163484099e-07,0.0
57,6,1,13824,9.183802129890952e-09,-2.458299220604428e-10
57,6,2,13824,2.045063019812988e-09,-5.535397426436612e-10
57,6,3,13824,1.1309223394792126e-09,-6.382692457050212e-10
57,6,4,13824,5.184558041954985e-10,-1.9231095178887374e-10
57,7,0,13824,1.731003845536454e-07,0.0
57,7,1,13824,5.6143377156406255e-09,-2.79360428722482e-10
57,7,2,13824,1.047856857826038e-09,-4.862431511017311e-10
57,7,3,13824,9.677048273483579e-10,-1.997804113208472e-10
57,7,4,13824,-2.9365388960832635e-11,-2.8485250161438733e-10
57,8,0,13824,1.7416372998177876e-07,0.0
57,8,1,13824,4.127202447715671e-09,-1.1445033803641621e-11
57,8,2,13824,-1.1616827829050125e-10,-5.411623373719996e-10
57,8,3,13824,3.904139280144744e-10,-1.5546642275549957e-10
57,8,4,13824,1.167211625603752e-10,-2.3642850397119307e-10
58,1,0,13824,1.770552592944774e-07,0.0
58,1,1,13824,1.0346510066497442e-07,4.765748946459115e-10
58,1,2,13824,7.699312249302517e-08,1.0440849048682696e-09
58,1,3,13824,6.140101199141275e-08,1.3624497264694614e-09
58,1,4,13824,5.013565410844112e-08,1.5685698484451493e-09
58,2,0,13824,1.7301952832188467e-07,0.0
58,2,1,13824,6.110610817393475e-08,8.29987112232056e-12
58,2,2,13824,3.527057192029447e-08,-3.427363393332155e-11
58,2,3,13824,2.4632424364438928e-08,-6.671789264475048e-11
58,2,4,13824,1.764629395519595e-08,-1.4055265137619438e-10
58,3,0,13824,1.731287093570691e-07,0.0
58,3,1,13824,3.815471885622021e-08,-1.0687820107852053e-10
58,3,2,13824,1.7020382720916262e-08,-3.4172989923680304e-10
58,3,3,13824,1.0619752792636434e-08,5.504012351347604e-10
58,3,4,13824,7.027624488633053e-09,3.2356940792601197e-10
58,4,0,13824,1.744008280846666e-07,0.0
58,4,1,13824,2.3178414238348305e-08,-9.246578472448018e-10
58,4,2,13824,8.68965210493373e-09,-2.9464970494077665e-10
58,4,3,13824,5.009500297953394e-09,7.727555658698481e-10
58,4,4,13824,2.9566643549127983e-09,-1.9937341256469334e-11
58,5,0,13824,1.746688063845754e-07,0.0
58,5,1,13824,1.4176543301402394e-08,-2.5463286112536154e-10
58,5,2,13824,3.644704723188206e-09,2.387668570881697e-10
58,5,3,13824,2.151053260018223e-09,3.3809990178563677e-10
58,5,4,13824,1.392922487776337e-09,-2.2754924814655038e-11
58,6,0,13824,1.734769009793349e-07,0.0
58,6,1,13824,8.986813626015285e-09,-1.7322893909719708e-10
58,6,2,13824,1.9547313705887094e-09,-2.0347046204004156e-10
58,6,3,13824,1.1510343497590481e-09,4.0103681956512354e-10
58,6,4,13824,7.01367044165403e-11,-4.1772801231154675e-10
58,7,0,13824,1.7371479964208785e-07,0.0
58,7,1,13824,4.490157051277126e-09,-5.514937516762914e-10
58,7,2,13824,7.140333014640978e-10,2.1553785539693112e-10
58,7,3,13824,4.714448704297971e-10,-3.8012737369360057e-10
58,7,4,13824,-1.1575802998689958e-10,-4.920505709937277e-10
58,8,0,13824,1.7339014732985784e-07,0.0
58,8,1,13824,3.1223700482342025e-09,-3.514089052623148e-10
58,8,2,13824,8.89725528048747e-10,3.8714443923047925e-10
58,8,3,13824,8.563412338036669e-11,6.514289632178536e-10
58,8,4,13824,-3.172842769116787e-10,-3.677524318845369e-10
59,1,0,13824,1.773031725980238e-07,0.0
59,1,1,13824,1.0298184942136212e-07,1.6831266955738733e-10
59,1,2,13824,7.552121864341773e-08,2.3456447491040765e-10
59,1,3,13824,5.9462222275958786e-08,3.264319461608472e-10
59,1,4,13824,4.71434156761843e-08,2.4644164923788793e-10
59,2,0,13824,1.764759556963209e-07,0.0
59,2,1,13824,6.323757564716464e-08,4.1526964067411844e-10
59,2,2,13824,3.709320400784122e-08,6.527249950812715e-10
59,2,3,13824,2.5710104435116957e-08,3.2013567820643134e-10
59,2,4,13824,1.8595963046934653e-08,4.2442053417461725e-11
59,3,0,13824,1.7574501541844753e-07,0.0
59,3,1,13824,3.856065610236405e-08,-1.0324304943537086e-10
59,3,2,13824,1.8491514396127698e-08,-3.982151113396295e-10
59,3,3,13824,1.1205048425888775e-08,-2.4161992051007437e-11
59,3,4,13824,7.60045081777538e-09,-5.861556180655382e-10
59,4,0,13824,1.7475621014024396e-07,0.0
59,4,1,13824,2.4303241293120576e-08,3.002177272357799e-10
59,4,2,13824,9.48071198298649e-09,-3.2787351499476826e-10
59,4,3,13824,4.3789375916842746e-09,-2.1725357648203428e-10
59,4,4,13824,3.3711271277247284e-09,1.3727540269468082e-10
59,5,0,13824,1.7586854951219003e-07,0.0
59,5,1,13824,1.4590394197786688e-08,-4.321759734629768e-10
59,5,2,13824,4.18842015081854e-09,-7.740339113362375e-11
59,5,3,13824,1.6594095295463009e-09,-2.570002293604047e-10
59,5,4,13824,1.1179375666974546e-09,-8.476521917485411e-10
59,6,0,13824,1.7537161900617043e-07,0.0
59,6,1,13824,8.890716709891766e-09,-1.715998054692675e-10
59,6,2,13824,1.1816215203528755e-09,-3.180837363654993e-10
59,6,3,13824,6.804689673853089e-10,-4.4198828780183527e-10
59,6,4,13824,4.291008698403515e-10,-2.3356527462222192e-11
59,7,0,13824,1.738484021751287e-07,0.0
59,7,1,13824,5.677842076344747e-09,-1.5458345029491e-10
59,7,2,13824,3.991863897753468e-10,-1.1392141847856468e-10
59,7,3,13824,4.821519966578815e-10,1.4118471935106063e-11
59,7,4,13824,7.041600964574773e-10,7.435543548094848e-10
59,8,0,13824,1.7295448568180624e-07,0.0
59,8,1,13824,3.966333750511518e-09,-2.6316315159067253e-10
59,8,2,13824,1.5881746932879592e-10,-1.192134596950228e-10
59,8,3,13824,-1.23332372462556e-10,3.488842375750924e-10
59,8,4,13824,8.112228110712455e-11,8.810684673639786e-10
60,1,0,13824,1.770479491387389e-07,0.0
60,1,1,13824,1.0207723724408416e-07,-9.663423480331293e-11
60,1,2,13824,7.424010849955935e-08,-1.969193287940478e-10
60,1,3,13824,5.7638178538772055e-08,-1.615946393221361e-10
60,1,4,13824,4.465890138926193e-08,-7.319695728144726e-11
60,2,0,13824,1.7768993463118007e-07,0.0
60,2,1,13824,6.344402675031543e-08,4.3031744440371885e-10
60,2,2,13824,3.8007464522063383e-08,2.4101256070891156e-11
60,2,3,13824,2.570659472435563e-08,-4.3546824244013004e-10
60,2,4,13824,1.8411896241906928e-08,-7.285505945861901e-10
60,3,0,13824,1.7654723588721233e-07,0.0
60,3,1,13824,3.876400414883765e-08,-3.298643537660667e-11
60,3,2,13824,1.9377998646839522e-08,1.1568833139523149e-10
60,3,3,13824,1.2306527240183356e-08,1.281904740015666e-10
60,3,4,13824,7.799580835588092e-09,-5.1814017216360145e-11
60,4,0,13824,1.7669482816054548e-07,0.0
60,4,1,13824,2.427606401942134e-08,-1.6175426663385893e-11
60,4,2,13824,9.338987443086028e-09,-3.2154248420610014e-10
60,4,3,13824,5.697884603210798e-09,-2.1339778200461782e-11
60,4,4,13824,3.1791404239389994e-09,-5.5404641209825e-10
60,5,0,13824,1.7506569431801464e-07,0.0
60,5,1,13824,1.494876351788253e-08,1.148798284397869e-10
60,5,2,13824,4.804672851340675e-09,-3.9086142957502944e-10
60,5,3,13824,2.260871642590141e-09,1.9696086356239125e-12
60,5,4,13824,1.0098435113015453e-09,-4.861970404287408e-10
60,6,0,13824,1.723033413961893e-07,0.0
60,6,1,13824,9.454213900133328e-09,9.69861529558965e-10
60,6,2,13824,2.326122271226413e-09,4.1709239127466165e-10
60,6,3,13824,8.525265218946949e-10,-2.7600863366276315e-10
60,6,4,13824,8.945935940692063e-10,-2.5801911450972627e-10
60,7,0,13824,1.725384941724211e-07,0.0
60,7,1,13824,6.320972410881069e-09,5.035131980396008e-10
60,7,2,13824,9.779852095070465e-10,-2.962910360506818e-10
60,7,3,13824,5.889329300089458e-10,-7.55193780279405e-10
60,7,4,13824,5.320567698520792e-10,-3.5696780707327186e-10
60,8,0,13824,1.7639796450786443e-07,0.0
60,8,1,13824,4.255362630040704e-09,-3.248347143875924e-10
60,8,2,13824,1.5987876513273253e-10,-2.809354631342124e-10
60,8,3,13824,-2.362261020178432e-10,-6.066669097400255e-10
60,8,4,13824,5.022346575791847e-10,-7.891343406220096e-12
61,1,0,13824,1.7846529972614854e-07,0.0
61,1,1,13824,1.0276380570822456e-07,7.85057907816947e-10
61,1,2,13824,7.502597665961546e-08,1.5616098096653512e-09
61,1,3,13824,5.7373990205616366e-08,1.7444769052016903e-09
61,1,4,13824,4.4802882205700015e-08,1.825867830633146e-09
61,2,0,13824,1.7569093435630807e-07,0.0
61,2,1,13824,6.197648621631161e-08,1.5244495795144428e-11
61,2,2,13824,3.5544399244752554e-08,-8.489758616820905e-11
61,2,3,13824,2.3727586666251658e-08,1.811003047012111e-10
61,2,4,13824,1.6874620669197892e-08,2.258132640608246e-10
61,3,0,13824,1.7568610618880003e-07,0.0
61,3,1,13824,3.832531244226234e-08,9.28650634633666e-11
61,3,2,13824,1.811782577601833e-08,1.7776647983302535e-10
61,3,3,13824,1.1411991320424701e-08,-8.917226055719466e-11
61,3,4,13824,7.707375949444797e-09,-5.5648656018252286e-11
61,4,0,13824,1.7293469898257648e-07,0.0
61,4,1,13824,2.3270526141381262e-08,-4.663401761755879e-10
61,4,2,13824,9.373317532903095e-09,-3.9654200149181736e-10
61,4,3,13824,5.00101094675509e-09,1.8484927962845186e-10
61,4,4,13824,3.5648615354041153e-09,2.0938237602615e-10
61,5,0,13824,1.7346023133406017e-07,0.0
61,5,1,13824,1.4390951486999241e-08,-6.011400899824777e-11
61,5,2,13824,4.6032639660729255e-09,8.914274116400171e-11
61,5,3,13824,1.9175608282210516e-09,-3.580621485038065e-10
61,5,4,13824,1.6817864809332236e-09,1.996269997241541e-10
61,6,0,13824,1.7408651909673473e-07,0.0
61,6,1,13824,9.269871117642757e-09,-2.918587622359577e-11
61,6,2,13824,2.5182215340289647e-09,-5.585165841335921e-11
61,6,3,13824,8.3173842859192e-10,-5.686288940172643e-10
61,6,4,13824,1.210793949541013e-09,-7.207453440987662e-10
61,7,0,13824,1.7490633629378683e-07,0.0
61,7,1,13824,6.5807700017804275e-09,1.048266404746709e-10
61,7,2,13824,1.2641991467143536e-09,5.373421764454035e-10
61,7,3,13824,6.892720309528056e-10,-5.927738630594312e-11
61,7,4,13824,4.955320532507905e-10,-4.0183224717064194e-10
61,8,0,13824,1.733170958084064e-07,0.0
61,8,1,13824,3.5000843988623334e-09,5.19882597768382e-10
61,8,2,13824,2.591144020104462e-10,2.0822041668329972e-10
61,8,3,13824,-1.7373154789410356e-10,-2.6096909910826104e-10
61,8,4,13824,1.3057724313964726e-10,-3.655292930116112e-10
62,1,0,13824,1.788166296400646e-07,0.0
62,1,1,13824,1.0377193971240032e-07,-9.572538332834261e-10
62,1,2,13824,7.577755729118024e-08,-1.63443703548617e-09
62,1,3,13824,5.9080784622074247e-08,-1.8623358991119758e-09
62,1,4,13824,4.6286687183675474e-08,-2.005787897681754e-09
62,2,0,13824,1.752627886529499e-07,0.0
62,2,1,13824,6.244257313155378e-08,-1.8483359819217253e-10
62,2,2,13824,3.6499594287546515e-08,-3.1437567346913743e-10
62,2,3,13824,2.435854274540114e-08,-4.917996641174376e-10
62,2,4,13824,1.7055774449995668e-08,-4.4279651215942243e-10
62,3,0,13824,1.759620162505418e-07,0.0
62,3,1,13824,3.877963513471723e-08,-8.463124684226152e-11
62,3,2,13824,1.817915868807955e-08,4.5789202739095784e-10
62,3,3,13824,1.0603162392060912e-08,1.2567572136523207e-10
62,3,4,13824,7.132427082073992e-09,-2.885889304296849e-10
62,4,0,13824,1.7652656296563403e-07,0.0
62,4,1,13824,2.4326297716625744e-08,-1.2701049358034095e-10
62,4,2,13824,9.45102286866123e-09,3.4308073922433605e-10
62,4,3,13824,4.977654174152802e-09,1.8832004144946678e-10
62,4,4,13824,2.5947002851165535e-09,-1.3222024009256287e-10
62,5,0,13824,1.7538438290949621e-07,0.0
62,5,1,13824,1.5301793728363678e-08,2.0705071294200354e-10
62,5,2,13824,4.831685030460246e-09,-1.2245177430998824e-10
62,5,3,13824,2.342140025978103e-09,-3.17309028039066e-10
62,5,4,13824,1.0118677753541798e-09,5.491268003220031e-11
62,6,0,13824,1.7395133370018429e-07,0.0
62,6,1,13824,9.320963911423268e-09,1.1183677117186862e-09
62,6,2,13824,2.252145257449971e-09,4.950472937217568e-10
62,6,3,13824,8.893829116534876e-10,5.1897894750828335e-11
62,6,4,13824,8.281783923025283e-12,-1.0074045493825126e-10
62,7,0,13824,1.7381507751918851e-07,0.0
62,7,1,13824,6.251263972582612e-09,3.2199790081636494e-10
62,7,2,13824,1.5233009248236316e-09,-6.555761634316495e-10
62,7,3,13824,7.159517243905844e-10,7.162601866037278e-10
