cfg,T,R,Nsrc,Re,Im
48,4,6,82944,9.528089731618823e-10,1.921214790715748e-10
48,5,0,82944,1.7417458875875724e-07,0.0
48,5,1,82944,1.4755057762124246e-08,8.050789725876232e-11
48,5,2,82944,4.548078529204839e-09,6.496201772605337e-11
48,5,3,82944,2.078501137544254e-09,9.775974583136707e-11
48,5,4,82944,1.1075198281942097e-09,5.406112228371713e-11
48,5,5,82944,7.670893445538727e-10,-2.208050183982343e-11
48,5,6,82944,3.5998992440788834e-10,4.157934109440289e-11
48,6,0,82944,1.7382471602310874e-07,0.0
48,6,1,82944,9.274197253419737e-09,8.235837865874469e-11
48,6,2,82944,2.258335470369486e-09,1.621905547231751e-10
48,6,3,82944,8.067767369246528e-10,3.774935979187911e-11
48,6,4,82944,3.1991607921278506e-10,1.414743267189419e-10
48,6,5,82944,2.324910551515074e-10,-1.6044437986647484e-10
48,6,6,82944,-3.071381336825541e-11,-8.615906447981387e-11
48,7,0,82944,1.7454134651578881e-07,0.0
48,7,1,82944,5.752817338208833e-09,-1.9710603674105947e-10
48,7,2,82944,1.0723456467892591e-09,8.466481061385157e-11
48,7,3,82944,4.147283126053325e-10,-8.889127181447516e-11
48,7,4,82944,-1.9693140490036448e-10,-1.9443064669416702e-10
48,7,5,82944,-1.6823898719446067e-10,1.1228239548760549e-10
48,7,6,82944,-5.253623361088306e-11,-6.943216835434339e-11
48,8,0,82944,1.7353643751739856e-07,0.0
48,8,1,82944,3.397239729916379e-09,-5.108330334510475e-11
48,8,2,82944,3.286705048138391e-10,1.6700084244214052e-10
48,8,3,82944,3.8877474461209907e-10,-2.8548085673484043e-10
48,8,4,82944,-5.789465406971646e-11,4.581452312209256e-11
48,8,5,82944,-1.6666535584520764e-10,-7.001609227502507e-11
48,8,6,82944,-1.4057266271617098e-11,8.186980910319484e-13
49,1,0,82944,1.7682501133906246e-07,0.0
49,1,1,82944,1.0294972232275513e-07,-1.0683219479674039e-10
49,1,2,82944,7.540441943983555e-08,-9.157515856667484e-11
49,1,3,82944,5.8710629394175245e-08,-1.4992338304735485e-10
49,1,4,82944,4.6029560930196695e-08,-2.6005821157525067e-10
49,1,5,82944,3.579430433099578e-08,-2.489929943622274e-10
49,1,6,82944,2.7252760770555675e-08,-1.3087353486389122e-10
49,2,0,82944,1.747104973872813e-07,0.0
49,2,1,82944,6.235685202941732e-08,-1.7824546868846154e-10
49,2,2,82944,3.599009519519176e-08,-9.751003222942707e-11
49,2,3,82944,2.3963690716814098e-08,-4.122114381359579e-12
49,2,4,82944,1.6839806491364923e-08,-9.63135190624789e-11
49,2,5,82944,1.1825526877749332e-08,-2.5699146089072747e-10
49,2,6,82944,8.026079684932471e-09,-2.6023498520369133e-10
49,3,0,82944,1.7451218393912795e-07,0.0
49,3,1,82944,3.843080115690135e-08,3.1622888566906736e-11
49,3,2,82944,1.7712539335155684e-08,6.656115125912986e-11
49,3,3,82944,1.0194498308519067e-08,-9.570461133894384e-11
49,3,4,82944,6.301479990087895e-09,5.434973988373838e-11
49,3,5,82944,3.8963655860885514e-09,-5.1711453553921943e-11
49,3,6,82944,2.4845405071634597e-09,-1.1879498931014384e-10
49,4,0,82944,1.7435686773777038e-07,0.0
49,4,1,82944,2.3907128287277704e-08,2.432910575929207e-11
49,4,2,82944,8.835152867159062e-09,-4.694157966350319e-11
49,4,3,82944,4.495241231398115e-09,3.5552682235743734e-12
49,4,4,82944,2.543014676810222e-09,1.4544092225756705e-10
49,4,5,82944,1.4246340193342426e-09,-1.1460874030217403e-10
49,4,6,82944,9.222736477127265e-10,-5.13105845324151e-11
49,5,0,82944,1.745016987401853e-07,0.0
49,5,1,82944,1.4871328199779897e-08,6.463240931958079e-11
49,5,2,82944,4.596047575105325e-09,-4.1969950751991286e-11
49,5,3,82944,2.1411354719171323e-09,8.407709721176744e-12
49,5,4,82944,1.1472967672391725e-09,-2.022842197750211e-10
49,5,5,82944,7.562551381962301e-10,-1.0304337014131669e-10
49,5,6,82944,3.201704490420418e-10,-1.1493021036137281e-11
49,6,0,82944,1.7465568943029677e-07,0.0
49,6,1,82944,9.02149156813617e-09,1.2276799402728323e-10
49,6,2,82944,2.288980449030484e-09,-1.902333280621077e-10
49,6,3,82944,9.233821169985516e-10,-1.9586808901764767e-11
49,6,4,82944,4.390452286096681e-10,-1.1140542796680923e-10
49,6,5,82944,3.3032530519678323e-10,-1.1612692302151126e-10
49,6,6,82944,1.6143879976309906e-10,-1.5817314911591947e-10
49,7,0,82944,1.7468458565190666e-07,0.0
49,7,1,82944,5.31271356552153e-09,1.634338309321254e-10
49,7,2,82944,1.1176864503968978e-09,-2.2002883792587317e-10
49,7,3,82944,6.230233067228478e-10,-1.0283893987115627e-10
49,7,4,82944,2.6554788911593494e-10,-3.2582355046908457e-10
49,7,5,82944,4.371774798691008e-11,-9.060551522930923e-11
49,7,6,82944,3.882477309536587e-11,-1.5483223294624025e-11
49,8,0,82944,1.7420983670619295e-07,0.0
49,8,1,82944,3.456682102768e-09,1.8429654418054628e-10
49,8,2,82944,5.197173459378735e-10,-1.109212092561826e-10
49,8,3,82944,3.1996100136891113e-10,9.439462998923659e-11
49,8,4,82944,9.148898026846102e-11,6.583473046891062e-11
49,8,5,82944,2.0681979228489276e-10,8.55215833923521e-11
49,8,6,82944,6.428503279955432e-11,8.650013251138549e-11
50,1,0,82944,1.7698155743892707e-07,0.0
50,1,1,82944,1.0270372782558323e-07,-3.8172848406809757e-11
50,1,2,82944,7.573073108470549e-08,-8.46432982621188e-11
50,1,3,82944,5.938800715046603e-08,-1.9956133674341733e-10
50,1,4,82944,4.679529629441392e-08,-2.9263035660677154e-10
50,1,5,82944,3.6399930677364736e-08,-3.7348283458940817e-10
50,1,6,82944,2.7922052381202576e-08,-3.4611278770831553e-10
50,2,0,82944,1.7536653663689624e-07,0.0
50,2,1,82944,6.240048272052678e-08,1.4792875404589856e-10
50,2,2,82944,3.6569162410524735e-08,2.1045853086564266e-10
50,2,3,82944,2.464615229656851e-08,4.171601374795498e-10
50,2,4,82944,1.7284220571249328e-08,1.467460254543936e-10
50,2,5,82944,1.1984427993497058e-08,8.702917481964479e-12
50,2,6,82944,8.236706518838491e-09,-9.453334143163912e-11
50,3,0,82944,1.7558211620727882e-07,0.0
50,3,1,82944,3.889034514216893e-08,1.4910125296203352e-10
50,3,2,82944,1.8255322687228122e-08,1.4647887125930806e-10
50,3,3,82944,1.0900079625798803e-08,1.415227691608926e-10
50,3,4,82944,6.709979523247759e-09,2.844150344402189e-10
50,3,5,82944,4.382934618839123e-09,2.732269240188107e-10
50,3,6,82944,2.752870156918569e-09,1.7339622224054344e-10
50,4,0,82944,1.7486490535535883e-07,0.0
50,4,1,82944,2.408697237259333e-08,3.1432036592121384e-11
50,4,2,82944,9.495713206292847e-09,7.028925166022149e-11
50,4,3,82944,4.873133358699761e-09,6.929337175625997e-11
50,4,4,82944,2.766991546469972e-09,-6.420247221565355e-11
50,4,5,82944,1.504772781325122e-09,3.593263413475793e-11
50,4,6,82944,1.0397277350927956e-09,1.8435427467317808e-10
50,5,0,82944,1.750073331383281e-07,0.0
50,5,1,82944,1.4872522932047978e-08,1.1029592245804927e-10
50,5,2,82944,4.605016345566942e-09,6.155520643764458e-11
50,5,3,82944,2.307220873563798e-09,8.087474879747361e-11
50,5,4,82944,1.4420544259379543e-09,3.256172890170081e-10
50,5,5,82944,7.94984045413161e-10,-1.1760689381947543e-11
50,5,6,82944,5.486415589049363e-10,4.216516052308323e-11
50,6,0,82944,1.7528832992750193e-07,0.0
50,6,1,82944,9.108319853006072e-09,-6.021541466963662e-11
50,6,2,82944,2.2597335382219716e-09,2.927712388655733e-12
50,6,3,82944,1.0275750021106716e-09,1.6194169007562997e-10
50,6,4,82944,4.3993652722807696e-10,2.8789359258278626e-10
50,6,5,82944,1.6786151085818203e-10,-4.11940515430494e-11
50,6,6,82944,8.115696512714629e-11,1.7529379617408068e-11
50,7,0,82944,1.756452694203719e-07,0.0
50,7,1,82944,5.729447313456521e-09,1.0370107943390321e-10
50,7,2,82944,1.0138842408998996e-09,-1.5522616870839448e-10
50,7,3,82944,3.5097034720391243e-10,2.5053491243913846e-10
50,7,4,82944,1.1570948282592441e-10,5.848046832025806e-11
50,7,5,82944,-8.695357939837367e-11,7.791761175433592e-11
50,7,6,82944,1.133625038649155e-10,9.562539560247644e-11
50,8,0,82944,1.748126175773213e-07,0.0
50,8,1,82944,3.6398342174922647e-09,-1.404995484319776e-10
50,8,2,82944,5.435630618642808e-10,-1.8307068534131012e-10
50,8,3,82944,3.1868112969532637e-10,1.751694669155316e-11
50,8,4,82944,-8.490412055751878e-11,1.8058261546273567e-11
50,8,5,82944,2.1898437370240172e-10,3.099737318520106e-10
50,8,6,82944,2.7832311095863773e-10,-2.3095447977568977e-11
51,1,0,82944,1.7684649466394536e-07,0.0
51,1,1,82944,1.0257712399850597e-07,4.897041634805818e-10
51,1,2,82944,7.539015026429173e-08,8.2251018655347e-10
51,1,3,82944,5.924683409693173e-08,1.0586843675397706e-09
51,1,4,82944,4.7002624203420706e-08,1.2045034115328774e-09
51,1,5,82944,3.669611035104556e-08,1.2956642301236599e-09
51,1,6,82944,2.8138229658117624e-08,1.343920114294373e-09
51,2,0,82944,1.7500933240564007e-07,0.0
51,2,1,82944,6.223998015603308e-08,1.295030636932771e-10
51,2,2,82944,3.642704408518814e-08,1.4031119310142337e-10
51,2,3,82944,2.4774097820238514e-08,2.980125644836649e-10
51,2,4,82944,1.7787703840559354e-08,4.2593909153759094e-10
51,2,5,82944,1.2699444397844415e-08,2.8350237865015137e-10
51,2,6,82944,8.851948787596844e-09,2.6284815789098417e-10
51,3,0,82944,1.7428631305164881e-07,0.0
51,3,1,82944,3.839459048175375e-08,-4.3782295476687317e-11
51,3,2,82944,1.81090308585801e-08,-3.41101120072617e-11
51,3,3,82944,1.0791418049600284e-08,1.9012763481307293e-10
51,3,4,82944,6.9231729528249135e-09,1.0837814121001432e-11
51,3,5,82944,4.5418701321884954e-09,1.2711368111033283e-10
51,3,6,82944,2.9541307530755115e-09,1.5380378860436984e-10
51,4,0,82944,1.7440665401300314e-07,0.0
51,4,1,82944,2.3888730454282212e-08,1.9351364015534487e-10
51,4,2,82944,9.156430075965052e-09,2.717682214555913e-10
51,4,3,82944,4.678828845034097e-09,1.4592091205414058e-10
51,4,4,82944,2.757383995014834e-09,1.0082797952877133e-11
51,4,5,82944,1.4884364514122885e-09,1.0893615779072751e-10
51,4,6,82944,9.086409633388177e-10,1.3281718675414869e-10
51,5,0,82944,1.7425415771135236e-07,0.0
51,5,1,82944,1.4606892237884033e-08,2.5747489954068046e-10
51,5,2,82944,4.4639970135171265e-09,1.1570668484331391e-10
51,5,3,82944,1.9585333694422956e-09,-3.2700830187031173e-11
51,5,4,82944,1.0952615977248264e-09,-4.228913003253136e-11
51,5,5,82944,4.721995707795054e-10,2.754600379548708e-10
51,5,6,82944,4.712384702754339e-10,8.344122661035881e-11
51,6,0,82944,1.7448536712964046e-07,0.0
51,6,1,82944,9.036373290415492e-09,1.7245839106226581e-10
51,6,2,82944,2.1862911151067216e-09,-1.593718387281625e-10
51,6,3,82944,8.865801948583667e-10,-1.9550073073801283e-11
51,6,4,82944,1.551479367831693e-10,-1.8785906295497733e-10
51,6,5,82944,1.755666217977547e-10,2.0412371930628743e-11
51,6,6,82944,1.3894269623771578e-10,9.25993893965997e-11
51,7,0,82944,1.7454262734731543e-07,0.0
51,7,1,82944,5.511325857971563e-09,4.2229530070803727e-10
51,7,2,82944,1.0521254099893343e-09,1.0905622937550298e-10
51,7,3,82944,5.097040230304244e-10,4.4288931667832546e-11
51,7,4,82944,-2.6385559027932397e-11,-2.65244425112744e-10
51,7,5,82944,1.0092196805573454e-10,-2.595177130493872e-11
51,7,6,82944,-1.2772828309155174e-10,-4.345572588707198e-11
51,8,0,82944,1.7384695453216687e-07,0.0
51,8,1,82944,3.3843271723951354e-09,1.6363670478430135e-10
51,8,2,82944,4.3764973473124663e-10,-8.275471126649845e-11
51,8,3,82944,2.094202344280584e-10,5.973363707488521e-11
51,8,4,82944,6.214446123140039e-11,-8.394460006027309e-11
51,8,5,82944,4.8915627292646503e-11,8.395946932425668e-11
51,8,6,82944,-9.213328489820636e-11,4.3983332776943224e-11
52,1,0,82944,1.7777626054137868e-07,0.0
52,1,1,82944,1.0339031554540043e-07,-3.785871355877799e-10
52,1,2,82944,7.609022270156749e-08,-8.103286240519753e-10
52,1,3,82944,5.969694486708263e-08,-1.1137820053178427e-09
52,1,4,82944,4.7108764120216196e-08,-1.236009195081366e-09
52,1,5,82944,3.676495298229537e-08,-1.3218992775453184e-09
52,1,6,82944,2.8166258798764793e-08,-1.2485903540278322e-09
52,2,0,82944,1.7526703121995641e-07,0.0
52,2,1,82944,6.247364290831711e-08,1.4011512822632174e-10
52,2,2,82944,3.6863794036417783e-08,7.477336623867605e-11
52,2,3,82944,2.4955714404868676e-08,1.9306409724769092e-10
52,2,4,82944,1.7617151444127733e-08,1.7630466854771987e-10
52,2,5,82944,1.2456888493681104e-08,2.865167746896205e-10
52,2,6,82944,8.75645057832864e-09,3.912797656632654e-10
52,3,0,82944,1.737143219935318e-07,0.0
52,3,1,82944,3.814280558628877e-08,-1.0901255244906614e-10
52,3,2,82944,1.7866983823787897e-08,-2.122060407253066e-10
52,3,3,82944,1.0530934042986847e-08,5.806698889394505e-12
52,3,4,82944,6.803711747133015e-09,1.0394308111769214e-10
52,3,5,82944,4.464222424109372e-09,8.798778551057606e-11
52,3,6,82944,2.6923709526346283e-09,4.0488206763753494e-11
52,4,0,82944,1.7413516866511083e-07,0.0
52,4,1,82944,2.3667014911386805e-08,-4.969925807748274e-11
52,4,2,82944,8.699840292944287e-09,-5.4147619879742374e-11
52,4,3,82944,4.497329795442569e-09,-8.561420872319573e-11
52,4,4,82944,2.654489665248279e-09,-8.15653820508421e-11
52,4,5,82944,1.5698352281960951e-09,-1.1635678010485445e-10
52,4,6,82944,8.425681265870605e-10,-1.1629485247923417e-10
52,5,0,82944,1.7465780987735545e-07,0.0
52,5,1,82944,1.4661000875914992e-08,-7.009346313020411e-11
52,5,2,82944,4.211441277961194e-09,2.0014764163858189e-10
52,5,3,82944,1.952171170726e-09,1.9639226935647315e-11
52,5,4,82944,1.0544972677948532e-09,-2.7729017954844687e-10
52,5,5,82944,6.507184307376689e-10,-4.054000776724421e-11
52,5,6,82944,2.3843825330481693e-10,-2.3012323714104404e-10
52,6,0,82944,1.735272175397086e-07,0.0
52,6,1,82944,8.841424480334272e-09,1.3412959004332706e-10
52,6,2,82944,2.491269214695311e-09,7.113094319535412e-12
52,6,3,82944,1.0262758252490757e-09,2.0074664386876124e-10
52,6,4,82944,5.564954087649086e-10,1.2217577778652596e-11
52,6,5,82944,2.3769042393366856e-10,6.526446531828587e-11
52,6,6,82944,-9.984063834779045e-11,9.533813953647917e-11
52,7,0,82944,1.7436999734382225e-07,0.0
52,7,1,82944,5.612717734756749e-09,1.2119734347870095e-10
52,7,2,82944,1.1787888626870308e-09,1.5149899734090564e-10
52,7,3,82944,5.070390332877015e-10,-1.215512967942303e-11
52,7,4,82944,1.613217704015746e-10,1.9139427767481052e-11
52,7,5,82944,1.3274323922708216e-10,-6.001524852854771e-12
52,7,6,82944,1.0486992545719518e-11,5.674802713245842e-11
52,8,0,82944,1.7472746226766832e-07,0.0
52,8,1,82944,3.370968396770844e-09,-2.7610012914618197e-11
52,8,2,82944,3.9038405745365067e-10,5.339053535881983e-11
52,8,3,82944,2.659572026596251e-10,-2.1847278662967138e-10
52,8,4,82944,-1.8003643826529973e-10,3.4243411605921826e-11
52,8,5,82944,3.914524182762801e-11,9.075952111959927e-11
52,8,6,82944,-2.1721308413449736e-10,-1.119009038238595e-10
53,1,0,82944,1.7596058488664756e-07,0.0
53,1,1,82944,1.0225808142914299e-07,-4.5563869747764873e-10
53,1,2,82944,7.522745336249694e-08,-8.062988880396949e-10
53,1,3,82944,5.871666651780982e-08,-1.044478766172658e-09
53,1,4,82944,4.6120517953700536e-08,-1.20972290512108e-09
53,1,5,82944,3.578615381332891e-08,-1.221779118706343e-09
53,1,6,82944,2.7246381132992144e-08,-1.245299895351681e-09
53,2,0,82944,1.7433178529017503e-07,0.0
53,2,1,82944,6.259076990982799e-08,-8.271526037428214e-11
53,2,2,82944,3.681019413469391e-08,-4.40169840378422e-11
53,2,3,82944,2.5100683165432333e-08,-2.3558900220330434e-10
53,2,4,82944,1.7815586920297693e-08,3.9734206442812064e-11
53,2,5,82944,1.2823637316375248e-08,1.5435417005478369e-10
53,2,6,82944,9.062861856047228e-09,1.4425863467703508e-10
53,3,0,82944,1.7463215426649697e-07,0.0
53,3,1,82944,3.861272560563288e-08,-1.221286963771593e-10
53,3,2,82944,1.8100578386489996e-08,-3.297623023320231e-10
53,3,3,82944,1.0681509298551087e-08,-6.201041555167582e-11
53,3,4,82944,6.777951646101916e-09,-6.463997954457604e-11
53,3,5,82944,4.5077063122247166e-09,8.717706114443396e-11
53,3,6,82944,2.735885792884275e-09,1.3584442256755366e-11
53,4,0,82944,1.748392719009423e-07,0.0
53,4,1,82944,2.4154278592976967e-08,-1.9835062610425082e-10
53,4,2,82944,9.019395794488785e-09,-1.2416288036702882e-10
53,4,3,82944,4.798765759654017e-09,-3.2343657427444802e-12
53,4,4,82944,2.640998958045993e-09,2.31612154685482e-11
53,4,5,82944,1.5829235450678728e-09,-7.184072063739177e-11
53,4,6,82944,9.434700864806615e-10,1.0363015506271019e-10
53,5,0,82944,1.7516475431379635e-07,0.0
53,5,1,82944,1.493691388792077e-08,-3.0362818006650407e-11
53,5,2,82944,4.712676539033821e-09,-4.0703461437792984e-11
53,5,3,82944,2.043213051188567e-09,1.0215653333964993e-10
53,5,4,82944,1.113302416944861e-09,1.2418985338340253e-10
53,5,5,82944,6.651060074746896e-10,3.285349155464197e-11
53,5,6,82944,3.7143798601207505e-10,1.0834444515724879e-10
53,6,0,82944,1.740732262707875e-07,0.0
53,6,1,82944,9.329701902122827e-09,5.262441504938592e-11
53,6,2,82944,2.193329284954076e-09,1.0385821984622032e-10
53,6,3,82944,8.233343631008939e-10,1.101307513110849e-10
53,6,4,82944,4.3176926939725133e-10,6.502756244393993e-11
53,6,5,82944,4.0556077630106534e-10,-5.088925093254073e-11
53,6,6,82944,9.922390740609318e-11,1.3165751281482654e-10
53,7,0,82944,1.7452525881575117e-07,0.0
53,7,1,82944,5.598572041208361e-09,6.475897271826201e-11
53,7,2,82944,1.1367855740162554e-09,-2.638358645085159e-11
53,7,3,82944,4.015906584331185e-10,-1.724574507913565e-11
53,7,4,82944,3.3334394162381224e-10,1.2198314010647495e-10
53,7,5,82944,1.6608567350988056e-10,6.010105222887447e-11
53,7,6,82944,-6.410263549795613e-11,-1.775781336582988e-11
53,8,0,82944,1.7433500285520564e-07,0.0
53,8,1,82944,3.5859600588414138e-09,8.662270470680253e-11
53,8,2,82944,5.221347385380729e-10,7.073257721237732e-11
53,8,3,82944,2.4796975145185645e-10,1.422131274034646e-10
53,8,4,82944,7.941920582430282e-11,4.2387682779008284e-11
53,8,5,82944,5.87731394168268e-11,-1.5146477403923355e-10
53,8,6,82944,-1.1204119267057089e-10,-1.0473129642592867e-10
54,1,0,82944,1.7601003472494997e-07,0.0
54,1,1,82944,1.0186173383458011e-07,-1.5019304792652938e-10
54,1,2,82944,7.441370393169024e-08,-2.0887209036046993e-10
54,1,3,82944,5.787145565548508e-08,-2.247853028707957e-10
54,1,4,82944,4.55362488506855e-08,-2.5700424621264557e-10
54,1,5,82944,3.542523079852493e-08,-2.497545370618177e-10
54,1,6,82944,2.7022302571355148e-08,-2.8309966443580295e-10
54,2,0,82944,1.7417030629557106e-07,0.0
54,2,1,82944,6.151094091207869e-08,-1.1045734795066957e-10
54,2,2,82944,3.576529411196413e-08,-1.1693954793146433e-11
54,2,3,82944,2.458848237344331e-08,1.1876913824139002e-10
54,2,4,82944,1.743242829522797e-08,2.886685669144094e-10
54,2,5,82944,1.2240676714188273e-08,1.8613782789654494e-10
54,2,6,82944,8.686609930191333e-09,9.456503656367289e-11
54,3,0,82944,1.7464287524844883e-07,0.0
54,3,1,82944,3.814473370080806e-08,7.751560422271179e-11
54,3,2,82944,1.792039344605157e-08,3.178153622762687e-11
54,3,3,82944,1.0651697303247433e-08,7.202661889988031e-11
54,3,4,82944,6.850169712420743e-09,2.524102409275379e-10
54,3,5,82944,4.477059021574393e-09,1.6000212291660596e-10
54,3,6,82944,2.8863720844636084e-09,1.623612892498729e-11
54,4,0,82944,1.7472359817639723e-07,0.0
54,4,1,82944,2.395169464922634e-08,4.6756599993040655e-11
54,4,2,82944,9.106081114850198e-09,-4.79284043484757e-10
54,4,3,82944,4.775217768002343e-09,-3.6377464379636524e-10
54,4,4,82944,2.5599970233965225e-09,-3.351464109692487e-10
54,4,5,82944,1.5489537277599947e-09,-2.3486151734537946e-10
54,4,6,82944,8.093194465504663e-10,-7.75618631445298e-11
54,5,0,82944,1.7430540237191425e-07,0.0
54,5,1,82944,1.4766644957225359e-08,1.1336400633315791e-10
54,5,2,82944,4.44142118847418e-09,-1.8610494472282407e-10
54,5,3,82944,1.9881240516465973e-09,-9.658838117623945e-11
54,5,4,82944,1.0466490855763088e-09,-1.0511471908950801e-10
54,5,5,82944,4.15195920348471e-10,-9.176048667817295e-11
54,5,6,82944,4.093462032123336e-10,-8.574032247129952e-11
54,6,0,82944,1.7479687435774973e-07,0.0
54,6,1,82944,9.063622104657764e-09,-1.883855948221663e-10
54,6,2,82944,2.3401128811484304e-09,-1.224515162341414e-10
54,6,3,82944,7.46538589320256e-10,-8.625335003834028e-11
54,6,4,82944,4.36486206232032e-10,-3.405086555398739e-11
54,6,5,82944,2.273649915660833e-10,-2.3586050483396895e-10
54,6,6,82944,-2.1107724960408422e-11,-2.0918463724005078e-11
54,7,0,82944,1.7429173915593463e-07,0.0
54,7,1,82944,5.632757736098594e-09,-1.0328551726884182e-10
54,7,2,82944,1.183782009010052e-09,4.081127885587223e-11
54,7,3,82944,5.504780004213347e-10,-4.0401083056609543e-10
54,7,4,82944,2.908016188208099e-10,5.863854271457621e-11
54,7,5,82944,2.2158225771234628e-10,3.360427225119093e-11
54,7,6,82944,1.1253050801772242e-10,-4.8819987054015416e-11
54,8,0,82944,1.739915586321387e-07,0.0
54,8,1,82944,3.6331485813332186e-09,-8.913637186230088e-12
54,8,2,82944,6.534928415525332e-10,-1.9603030900086832e-10
54,8,3,82944,2.2474659731868792e-10,-3.114494372875592e-10
54,8,4,82944,1.4498352410882863e-10,-1.3056900901833516e-11
54,8,5,82944,2.7472432963315802e-11,-2.0634221783915363e-10
54,8,6,82944,2.492531496577804e-11,1.8197115136940102e-10
55,1,0,82944,1.7763646225721566e-07,0.0
55,1,1,82944,1.0331685899453714e-07,-1.1354026972608491e-10
55,1,2,82944,7.597980913520801e-08,-3.072854103225724e-10
55,1,3,82944,5.964435413987597e-08,-3.038470320579787e-10
55,1,4,82944,4.716030199340233e-08,-1.8072851647076408e-10
55,1,5,82944,3.692072897208299e-08,-1.959589841919702e-10
55,1,6,82944,2.827716832310473e-08,-8.927498388801272e-11
55,2,0,82944,1.7579890242507116e-07,0.0
55,2,1,82944,6.296768496919711e-08,-2.340696195465776e-10
55,2,2,82944,3.6927527126454445e-08,-4.581247015600752e-10
55,2,3,82944,2.498630431053544e-08,-2.876167963700025e-10
55,2,4,82944,1.785784137903901e-08,-2.4952947984034016e-10
55,2,5,82944,1.2957252156820915e-08,-2.0832478631152991e-10
55,2,6,82944,9.13698819210477e-09,-1.6714386936166126e-10
55,3,0,82944,1.7526914239102034e-07,0.0
55,3,1,82944,3.88159370854283e-08,-8.081869371338849e-11
55,3,2,82944,1.8060580543475e-08,-4.93349163634899e-11
55,3,3,82944,1.0542033971761996e-08,2.7499817141766397e-11
55,3,4,82944,6.746711957376078e-09,2.0907044713355615e-11
55,3,5,82944,4.388996478976048e-09,-4.6411403730314234e-11
55,3,6,82944,2.9603764646613398e-09,-2.0049124468222374e-11
55,4,0,82944,1.7532929323127096e-07,0.0
55,4,1,82944,2.3919166859910486e-08,-2.7731278865153096e-11
55,4,2,82944,8.832350930286022e-09,-1.0626545927072772e-10
55,4,3,82944,4.625036673814704e-09,-5.99304966234582e-11
55,4,4,82944,2.6116057662892117e-09,-9.06532009768192e-11
55,4,5,82944,1.4655652947650312e-09,-2.979230475268924e-11
55,4,6,82944,1.0933620958605799e-09,1.8907929726421323e-10
55,5,0,82944,1.747292979338095e-07,0.0
55,5,1,82944,1.4506560920535202e-08,2.1104613530522081e-10
55,5,2,82944,4.218932004118718e-09,2.1175271814325365e-11
55,5,3,82944,1.9931551276339667e-09,2.598631633337059e-11
55,5,4,82944,7.784162718318085e-10,1.3839336478211367e-10
55,5,5,82944,3.043693634413757e-10,1.648817220386393e-10
55,5,6,82944,2.2589506511500985e-10,2.2140748673702503e-10
55,6,0,82944,1.7476469689184679e-07,0.0
55,6,1,82944,9.415774120681496e-09,3.551181754249871e-11
55,6,2,82944,2.3802684441388033e-09,2.0278367784774553e-11
55,6,3,82944,9.330214613933707e-10,-8.520699187401533e-11
55,6,4,82944,5.60533567110653e-10,5.7623047975520584e-11
55,6,5,82944,1.0919077959582809e-11,-3.668483090952702e-11
55,6,6,82944,1.0978892141037003e-10,1.470347283766427e-10
55,7,0,82944,1.7382696216764252e-07,0.0
55,7,1,82944,5.751259654768384e-09,2.0189719973647373e-10
55,7,2,82944,1.3580838210406298e-09,-4.930090591750734e-11
55,7,3,82944,6.468229206062981e-10,-1.8310792871467836e-10
55,7,4,82944,2.923961335172894e-10,5.5962490675026306e-11
55,7,5,82944,1.8632730181419727e-11,1.7318921171216786e-10
55,7,6,82944,2.264487851612008e-11,-4.5404115245866975e-11
55,8,0,82944,1.7412570245077533e-07,0.0
55,8,1,82944,3.558857892682753e-09,7.139216137664219e-11
55,8,2,82944,5.383160461219839e-10,2.087816583256333e-10
55,8,3,82944,2.218273551868815e-10,-4.936639079697265e-11
55,8,4,82944,3.13085581698323e-10,-5.937004570718282e-11
55,8,5,82944,-3.75474109175374e-11,-1.3972918663658942e-11
55,8,6,82944,-9.578397219878012e-12,1.2107561871006104e-10
56,1,0,82944,1.76824340714057e-07,0.0
56,1,1,82944,1.023156630601257e-07,-1.9050016428821195e-12
56,1,2,82944,7.470535518529899e-08,9.290766403021051e-11
56,1,3,82944,5.845697894907907e-08,1.373843172612278e-10
56,1,4,82944,4.6103319870360544e-08,4.601419255008561e-12
56,1,5,82944,3.590873472715537e-08,-1.341366929072315e-10
56,1,6,82944,2.7476899499508447e-08,-2.095610542090203e-10
56,2,0,82944,1.755691910539333e-07,0.0
56,2,1,82944,6.236585850940956e-08,-1.8704174346712178e-10
56,2,2,82944,3.6278854538183476e-08,-1.1919538169538438e-10
56,2,3,82944,2.4293168973022085e-08,-2.269424176427608e-10
56,2,4,82944,1.6971088982630023e-08,-2.087461715063221e-10
56,2,5,82944,1.1996123796444148e-08,-8.789296332308066e-11
56,2,6,82944,8.202935724814762e-09,-1.0028994922956678e-10
56,3,0,82944,1.7524514045679376e-07,0.0
56,3,1,82944,3.857891736790904e-08,-6.688640239553358e-11
56,3,2,82944,1.7958718582701352e-08,1.3945910101258555e-10
56,3,3,82944,1.0583171685519123e-08,-2.3981395674351595e-10
56,3,4,82944,6.356971077563458e-09,2.5698787997046585e-11
56,3,5,82944,4.170301286936777e-09,-1.390990295649472e-10
56,3,6,82944,2.794742809949808e-09,-2.2876194618119853e-10
56,4,0,82944,1.7479481809554434e-07,0.0
56,4,1,82944,2.4022529178631643e-08,-1.0519725397352111e-10
56,4,2,82944,8.714741383117597e-09,-7.245519389780145e-11
