model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
cornell,R1-4,1,4,75,0.656722013233139,0.09038748573797688,0.2665600093260284,0.30064511593900356
cornell,R1-4,1,4,76,0.6571828245081335,0.09024578381304187,0.26691399594460663,0.3004093603951812
cornell,R1-4,1,4,77,0.6576561448532886,0.09022200581260527,0.2673376124985839,0.300369781790055
cornell,R1-4,1,4,78,0.656848992092748,0.09039776027594056,0.2667047304051189,0.30066220293868096
cornell,R1-4,1,4,79,0.6570258219000777,0.09033818778659139,0.2667785252011892,0.3005631178082091
cornell,R1-4,1,4,80,0.6559898543828104,0.09060313542517204,0.26605013133558225,0.3010035471969924
cornell,R1-4,1,4,81,0.6573198195052657,0.09030506767830176,0.2670361465155527,0.30050801599674803
cornell,R1-4,1,4,82,0.656929661521304,0.09036805729793919,0.26674261807790467,0.30061280295080445
cornell,R1-4,1,4,83,0.6571722671526146,0.09039369658023164,0.2669918983680167,0.3006554449535741
cornell,R1-4,1,4,84,0.6566886932907365,0.09044159690318421,0.26658177391726906,0.3007350942327553
cornell,R1-4,1,4,85,0.6564159466126269,0.09050915280502463,0.26637921148972626,0.3008473912219028
cornell,R1-4,1,4,86,0.6567096685744904,0.09042440307764053,0.2666102618021746,0.30070650654357406
cornell,R1-4,1,4,87,0.6560629103430712,0.09061019964583043,0.2661114641872201,0.3010152814157953
cornell,R1-4,1,4,88,0.6567385273365391,0.09039698650799577,0.26658657045625817,0.30066091616303536
cornell,R1-4,1,4,89,0.6568414092463144,0.09035007331482901,0.2666305884559171,0.30058288925823606
cornell,R1-4,1,4,90,0.6561897444047464,0.09057962206248381,0.26623339577844923,0.3009644863808416
cornell,R1-4,1,4,91,0.6572170399040361,0.09029441558904312,0.26692770840601404,0.3004902920046555
cornell,R1-4,1,4,92,0.6568405192483395,0.09035510463229281,0.26663264592884384,0.30059125840964307
cornell,R1-4,1,4,93,0.6563249825243003,0.09050329102416342,0.2662870937035492,0.3008376489473407
cornell,R1-4,1,4,94,0.6562644526490474,0.09053441327759836,0.26624288849717204,0.30088937049619807
cornell,R1-4,1,4,95,0.6567033667283844,0.09044354004985106,0.2665643380013435,0.300738324877045
cornell,R1-4,1,4,96,0.6573955466852389,0.09024509214695302,0.2671263606577015,0.3004082091870211
cornell,R1-4,1,4,97,0.6567138538532793,0.09046849475976311,0.2666102967524449,0.30077981109070984
cornell,R1-4,1,4,98,0.6560876144245111,0.09058733969358207,0.26614603725810526,0.30097730760570984
cornell,R1-4,1,4,99,0.6569597391007603,0.090341192859551,0.2667611671545191,0.3005681168380156
cornell,R1-4,1,4,100,0.656493294436677,0.09049464892311056,0.2664207257078198,0.3008232852076291
cornell,R2-6,2,6,1,0.7761374820000376,0.06997323048059904,0.42498721647760834,0.2645245366324248
cornell,R2-6,2,6,2,0.7778900052880829,0.06971295743821133,0.42743948014611216,0.2640321144069625
cornell,R2-6,2,6,3,0.7768495848300402,0.06986449762636592,0.4260821547233435,0.26431893164577885
cornell,R2-6,2,6,4,0.7775359876232701,0.06975985130677416,0.4268545209328263,0.26412090282061007
cornell,R2-6,2,6,5,0.7772560191171726,0.06982310418608208,0.4265516420261844,0.2642406179717306
cornell,R2-6,2,6,6,0.7785484671906231,0.06956184573456535,0.4281048806955159,0.26374579756759226
cornell,R2-6,2,6,7,0.7775517838360784,0.06974161219675086,0.4268373890320636,0.2640863726070523
cornell,R2-6,2,6,8,0.7757868845769055,0.07000048122311843,0.42449980659287434,0.26457604053110784
cornell,R2-6,2,6,9,0.7765066434700134,0.06994182632005991,0.4257746534584037,0.2644651703345072
cornell,R2-6,2,6,10,0.7751611938974137,0.07013547961495462,0.4237011623643275,0.26483103974978955
cornell,R2-6,2,6,11,0.7760294876010388,0.07004285120767062,0.42513782540483985,0.2646560998875156
cornell,R2-6,2,6,12,0.7783733378694294,0.06962036041810342,0.42807397058154284,0.2638567043266163
cornell,R2-6,2,6,13,0.7799062347654203,0.06936817995940396,0.43006863997125344,0.26337839691099185
cornell,R2-6,2,6,14,0.775895146433358,0.07007793296886887,0.4248871566801134,0.2647223696042117
cornell,R2-6,2,6,15,0.7782531756899885,0.06962972208587298,0.4278368779856875,0.2638744437907411
cornell,R2-6,2,6,16,0.7770144807418081,0.06977668345143828,0.425756759248799,0.26415276536776644
cornell,R2-6,2,6,17,0.7773635697728628,0.0697548922084095,0.4264539156727417,0.26411151472135685
cornell,R2-6,2,6,18,0.7788640604397689,0.06950679407321397,0.4284456145969249,0.26364141190870216
cornell,R2-6,2,6,19,0.7766681424764822,0.0699409897806828,0.425775567155327,0.2644635887616343
cornell,R2-6,2,6,20,0.7767807839820902,0.06991830382628142,0.4258706153998746,0.2644206947768677
cornell,R2-6,2,6,21,0.7776694308194239,0.06978115130837668,0.4273452604299424,0.2641612221889819
cornell,R2-6,2,6,22,0.778686389741021,0.06962206627398249,0.42856792573095076,0.2638599368490459
cornell,R2-6,2,6,23,0.7760068062294747,0.0700198464998124,0.42482177022895024,0.2646126348075851
cornell,R2-6,2,6,24,0.7756302431351182,0.06997407835624958,0.4238113431230943,0.26452613926840873
cornell,R2-6,2,6,25,0.7783559530186832,0.06963631412440222,0.427933057439033,0.2638869343571262
cornell,R2-6,2,6,26,0.7770206105170178,0.06976888008277038,0.4260214376328505,0.2641379943945406
cornell,R2-6,2,6,27,0.776276287247605,0.06990798831475992,0.4250182689554714,0.2644011881871182
cornell,R2-6,2,6,28,0.776675250340805,0.06981393260273883,0.42516511337316404,0.2642232627963307
cornell,R2-6,2,6,29,0.7774178701615073,0.06971448990336088,0.42646484604009216,0.26403501643411026
cornell,R2-6,2,6,30,0.7789560454329919,0.06946661211101787,0.4284832535229786,0.2635651951814159
cornell,R2-6,2,6,31,0.776892194427999,0.06991430799987185,0.42624941688212376,0.26441313885635837
cornell,R2-6,2,6,32,0.7779021403052395,0.06966012507017613,0.4273485537289227,0.2639320463115007
cornell,R2-6,2,6,33,0.7759761337000141,0.07002567223560448,0.42471913404750133,0.2646236426240189
cornell,R2-6,2,6,34,0.7784806737564094,0.06962061615537692,0.42820611519610674,0.26385718894011
cornell,R2-6,2,6,35,0.7782393487102801,0.0695872425036935,0.42751430077517566,0.2637939394749119
cornell,R2-6,2,6,36,0.7759084932465601,0.07002950714771335,0.4248107085114845,0.26463088849889266
cornell,R2-6,2,6,37,0.778465922918173,0.0696035189200043,0.4278193758440261,0.2638247882970899
cornell,R2-6,2,6,38,0.7780847259056443,0.06966957610348119,0.4278041339135473,0.2639499499971182
cornell,R2-6,2,6,39,0.7782963036492252,0.06964110400868796,0.4279963224422556,0.2638960098385119
cornell,R2-6,2,6,40,0.7776188667703048,0.0697367557301523,0.42695473434641695,0.26407717760183724
cornell,R2-6,2,6,41,0.7766956276621676,0.06987539802110587,0.4256545168698595,0.26433955061833986
cornell,R2-6,2,6,42,0.7758891089075506,0.07005611445418714,0.4247728362156033,0.2646811562128803
cornell,R2-6,2,6,43,0.7799607986121582,0.0693019735322065,0.4298583380532168,0.2632526800095424
cornell,R2-6,2,6,44,0.7761092238719444,0.06991443161390935,0.42476783466164897,0.2644133726079476
cornell,R2-6,2,6,45,0.7773976473436552,0.06978368919308771,0.42681124982049,0.2641660258115864
cornell,R2-6,2,6,46,0.7773908395292609,0.06978849982432477,0.4266809056743662,0.26417513097247586
cornell,R2-6,2,6,47,0.7768760013516885,0.06986707204462844,0.4261335454134589,0.26432380150986867
cornell,R2-6,2,6,48,0.7764742345555772,0.06992704895874705,0.42526564499419195,0.2644372306592758
cornell,R2-6,2,6,49,0.7752571671624925,0.07009604092208777,0.4235996478170279,0.26475656917645646
cornell,R2-6,2,6,50,0.7771458595840308,0.06989553557100879,0.42666715531261884,0.2643776381825982
cornell,R2-6,2,6,51,0.7763674930261812,0.06994137294189375,0.42520262794372254,0.26446431317267316
cornell,R2-6,2,6,52,0.7767351893780289,0.06981324372147148,0.42538524895319924,0.26422195919618696
cornell,R2-6,2,6,53,0.7770544419652607,0.06976853073307981,0.4258136851094858,0.26413733309223786
cornell,R2-6,2,6,54,0.7778097936409022,0.06972974097709515,0.4272866117527602,0.26406389563341515
cornell,R2-6,2,6,55,0.776252376494361,0.06992803185035666,0.4249597408143213,0.2644390891119478
cornell,R2-6,2,6,56,0.7803278059247057,0.06934308156896114,0.43088225365179106,0.26333074558235914
cornell,R2-6,2,6,57,0.7762605036635482,0.0699601259693569,0.42531244116244665,0.26449976553743276
cornell,R2-6,2,6,58,0.7769469540447675,0.06982659298418771,0.426111788238025,0.26424721944457186
cornell,R2-6,2,6,59,0.7764744414504138,0.06998595171386006,0.42551812465953903,0.26454858100897094
cornell,R2-6,2,6,60,0.7786102146333432,0.0695654526669798,0.4283872396624822,0.2637526353744732
cornell,R2-6,2,6,61,0.7770574085880777,0.0698696125753763,0.4265003672682251,0.2643286071831354
cornell,R2-6,2,6,62,0.7765454548133056,0.06991109222296187,0.42557503966645843,0.2644070578160913
cornell,R2-6,2,6,63,0.7769310737372443,0.06986235746230436,0.4261748207282054,0.2643148831645777
cornell,R2-6,2,6,64,0.7791974251532595,0.06955092045235067,0.42961487876073995,0.2637250849888017
cornell,R2-6,2,6,65,0.7770064511279617,0.0698379032852381,0.4262523383378478,0.2642686195620625
cornell,R2-6,2,6,66,0.7770664444749331,0.06980149816937152,0.426030021458748,0.26419973158459403
cornell,R2-6,2,6,67,0.7776952594514353,0.0697403447743635,0.4271623295089795,0.26408397296004826
cornell,R2-6,2,6,68,0.7776670261632301,0.06970543981914495,0.4268723075077461,0.26401787784001474
cornell,R2-6,2,6,69,0.7790192708065444,0.06947592013564542,0.4285672892759024,0.26358285250684543
cornell,R2-6,2,6,70,0.775827058155137,0.07002198522884728,0.42460844569287237,0.2646166760218397
cornell,R2-6,2,6,71,0.7773724556217794,0.06980947939208516,0.4266766381204441,0.264214835677494
cornell,R2-6,2,6,72,0.7772089303306654,0.06976880920166072,0.42621006981411413,0.26413786022011443
cornell,R2-6,2,6,73,0.7778860425528324,0.06967238151949108,0.4272039791236373,0.2639552642390204
cornell,R2-6,2,6,74,0.7796218013000971,0.0694417891746104,0.4296732870643603,0.263518100278919
cornell,R2-6,2,6,75,0.7779228546807064,0.06961170676674487,0.4271430162490123,0.2638403054249765
cornell,R2-6,2,6,76,0.7774634496589966,0.06968753849429288,0.4265721293705504,0.26398397393457973
cornell,R2-6,2,6,77,0.7765176021333341,0.0698514781189047,0.4248403739748532,0.26429430209314897
cornell,R2-6,2,6,78,0.7771227391283616,0.06980654803579796,0.42618450476312925,0.2642092883223411
cornell,R2-6,2,6,79,0.7763877670112612,0.06989079695968498,0.42498823396885893,0.2643686762074603
cornell,R2-6,2,6,80,0.7773828808487661,0.06978753209683318,0.4268574339913433,0.2641732993639463
cornell,R2-6,2,6,81,0.7769981383786801,0.06979318425255712,0.42561676692742095,0.26418399696529143
cornell,R2-6,2,6,82,0.7768500010373245,0.0698342264147888,0.42573568590347033,0.26426166277912655
cornell,R2-6,2,6,83,0.7765833268183109,0.06994526885077229,0.42530592080791224,0.26447167873096034
cornell,R2-6,2,6,84,0.7767904190785726,0.06989026308517328,0.4258849376981049,0.26436766648963195
cornell,R2-6,2,6,85,0.7791989961171369,0.06948645946817458,0.4291800950465919,0.2636028441959126
cornell,R2-6,2,6,86,0.777434222454958,0.06977139868895774,0.42676474096218026,0.26414276194693986
cornell,R2-6,2,6,87,0.7772257564431522,0.06985117745812089,0.4266969325837254,0.2642937332933206
cornell,R2-6,2,6,88,0.7771481551119613,0.06976409446338157,0.42615800292003736,0.2641289353012683
cornell,R2-6,2,6,89,0.7761737773257662,0.0698869308747084,0.42470283044830803,0.2643613641868047
cornell,R2-6,2,6,90,0.7768609519807392,0.0698802576544455,0.4260446037026063,0.26434874248697593
cornell,R2-6,2,6,91,0.777001931674603,0.06977925519100232,0.4257266762621446,0.26415763322494074
cornell,R2-6,2,6,92,0.7764762245019209,0.06986540412131624,0.4252332526307703,0.2643206464151377
cornell,R2-6,2,6,93,0.7763515369359344,0.06996647625715122,0.42549669723592354,0.2645117696004305
cornell,R2-6,2,6,94,0.776394495236573,0.06994637628762287,0.42543030792144126,0.2644737724002569
cornell,R2-6,2,6,95,0.7769132735038256,0.06985857888213484,0.42593670999383826,0.2643077351916414
cornell,R2-6,2,6,96,0.7770505661982012,0.06975211465398051,0.4257490125398467,0.26410625637038687
cornell,R2-6,2,6,97,0.7786568980538443,0.06958132365725564,0.42825447541747036,0.26378272054335866
cornell,R2-6,2,6,98,0.7796864385431916,0.06939882133028334,0.42990031910344134,0.2634365603523614
cornell,R2-6,2,6,99,0.777661075066522,0.0696757633971307,0.42680154549121446,0.2639616703181178
cornell,R2-6,2,6,100,0.7783875798636682,0.06959643455295741,0.42790535460328083,0.2638113616828461
cornell,R2-5,2,5,1,0.7654394371517255,0.07185733382594935,0.41109355349461396,0.26806218275980176
cornell,R2-5,2,5,2,0.7679490230690806,0.07146372948305381,0.4145290223354377,0.26732700851775865
cornell,R2-5,2,5,3,0.7672224615121223,0.07155999390690895,0.4135793087574201,0.26750699786530624
cornell,R2-5,2,5,4,0.7667911831088883,0.0716521898057921,0.41290013068136583,0.26767926667150016
cornell,R2-5,2,5,5,0.7661691964930378,0.07177567775364666,0.41215306927050654,0.2679098313866937
cornell,R2-5,2,5,6,0.7693272376258079,0.07118585738507373,0.4161291732013806,0.2668067791212842
cornell,R2-5,2,5,7,0.7679996878975119,0.0714238949099146,0.414431981910151,0.2672524928039299
cornell,R2-5,2,5,8,0.7649069715832851,0.07191661456888901,0.4103699495431999,0.2681727327095151
cornell,R2-5,2,5,9,0.7672697740671356,0.07156859240576004,0.41377863434264,0.2675230689225885
cornell,R2-5,2,5,10,0.765215756950756,0.07188703621131065,0.41078491915215193,0.2681175790792365
cornell,R2-5,2,5,11,0.7654561580613196,0.07190499011620406,0.4114061315003981,0.2681510583909824
cornell,R2-5,2,5,12,0.7684000721802701,0.07137681811812711,0.41512158588977555,0.2671644027899808
cornell,R2-5,2,5,13,0.7687275525695174,0.07133693152294127,0.41555076822683495,0.2670897443237783
cornell,R2-5,2,5,14,0.7649940175984022,0.07199780277660064,0.41072974639491067,0.26832406298466904
cornell,R2-5,2,5,15,0.7683032140371192,0.07138207555812838,0.4149147584901274,0.2671742419435833
cornell,R2-5,2,5,16,0.7663098338331452,0.07166194952924784,0.411854522100823,0.26769749630739514
cornell,R2-5,2,5,17,0.7664877540785308,0.07167030395173724,0.412329379828602,0.2677131000749445
cornell,R2-5,2,5,18,0.7682992020561702,0.07136744107048594,0.4147249222717316,0.26714685300502033
cornell,R2-5,2,5,19,0.7656590715819902,0.0718798699775428,0.41147797138593983,0.2681042147701949
cornell,R2-5,2,5,20,0.7663501313049923,0.07175531497007116,0.41232421743247705,0.26787182563694745
cornell,R2-5,2,5,21,0.7679731126174143,0.07148883395703153,0.41475255034273906,0.2673739590106552
cornell,R2-5,2,5,22,0.7683891892684043,0.07143557426850765,0.415194843540379,0.2672743427052205
cornell,R2-5,2,5,23,0.7654605199086529,0.07187722264842888,0.41112519763636135,0.26809927759773783
cornell,R2-5,2,5,24,0.7650536003535364,0.07183680078169322,0.4100753462767163,0.268023880991402
cornell,R2-5,2,5,25,0.7672663529565246,0.071589376844924,0.4135308775954801,0.2675619121716019
cornell,R2-5,2,5,26,0.7657494151678839,0.07175392474882897,0.41138341808659573,0.26786923068696966
cornell,R2-5,2,5,27,0.76767681703998,0.07142249781777392,0.41385004685588733,0.26724987898551783
cornell,R2-5,2,5,28,0.7663103674427788,0.07163936059628642,0.41170413130725686,0.26765530182734365
cornell,R2-5,2,5,29,0.7671666094657341,0.07151990714032588,0.4131514263192538,0.2674320607936264
cornell,R2-5,2,5,30,0.7699223094867559,0.07105760302184867,0.4167510459566266,0.26656632011911907
cornell,R2-5,2,5,31,0.7669845764427611,0.07165920404911483,0.4133822895515681,0.26769236830570053
cornell,R2-5,2,5,32,0.766129951754851,0.07173340295827313,0.4120598890607184,0.26783092233398503
cornell,R2-5,2,5,33,0.7642652684063911,0.07208815007987512,0.409510110535657,0.26849236503087964
cornell,R2-5,2,5,34,0.7673527042353604,0.0715804363747575,0.41375410453409905,0.26754520435761414
cornell,R2-5,2,5,35,0.7679488044613461,0.0713995782266974,0.4141498630920711,0.2672069950931251
cornell,R2-5,2,5,36,0.76558393478219,0.0718478333388824,0.4114020962102515,0.2680444614963764
cornell,R2-5,2,5,37,0.7679777662943018,0.07145065746370878,0.41419829689818927,0.26730255790715657
cornell,R2-5,2,5,38,0.7668626679777533,0.07164596685370223,0.41322992965132566,0.267667642522779
cornell,R2-5,2,5,39,0.7684491145200276,0.07137535753292444,0.4152076747004627,0.26716166928083906
cornell,R2-5,2,5,40,0.7680001100381937,0.07143077851600257,0.4144627541531785,0.2672653709630235
cornell,R2-5,2,5,41,0.7649571328933699,0.07194274187475924,0.4104096106689875,0.26822144186242686
cornell,R2-5,2,5,42,0.76590051025438,0.07181527254378664,0.4118005384427519,0.2679837169377771
cornell,R2-5,2,5,43,0.7697455879839994,0.07110104175363116,0.4165917369330705,0.2666477859529892
cornell,R2-5,2,5,44,0.7657296424550596,0.07174244826070605,0.41128776347522655,0.2678478080192296
cornell,R2-5,2,5,45,0.7669416115393377,0.07162517072708306,0.41323188651970255,0.26762879278411555
cornell,R2-5,2,5,46,0.7655931147699441,0.07186627506285853,0.4113590768639532,0.26807885978356916
cornell,R2-5,2,5,47,0.7667514753653755,0.07165016919475034,0.4129847173882473,0.2676754923312001
cornell,R2-5,2,5,48,0.7666291645241208,0.07166092927468215,0.4124797493468497,0.2676955906896528
cornell,R2-5,2,5,49,0.7661314332583185,0.07170323420099353,0.4117479615383674,0.2677745958842876
cornell,R2-5,2,5,50,0.7669693971543872,0.07168777959123765,0.41345087688404747,0.2677457368311168
cornell,R2-5,2,5,51,0.7668741713875935,0.07161330452484833,0.4128735516212732,0.26760662272232416
cornell,R2-5,2,5,52,0.7652277453503383,0.07183989570287737,0.4104404107717106,0.26802965452143046
cornell,R2-5,2,5,53,0.7673261891504891,0.0714818375973356,0.41317950120594593,0.26736087521800117
cornell,R2-5,2,5,54,0.7686445952556586,0.07134388460644892,0.4153836725388635,0.26710276038717556
cornell,R2-5,2,5,55,0.7662055471355113,0.0716974453341825,0.41191181821362316,0.26776378645026383
cornell,R2-5,2,5,56,0.770639228637512,0.07104940091397408,0.4182995967718016,0.2665509349335959
cornell,R2-5,2,5,57,0.7649799805773335,0.07194681340480819,0.41066230758627104,0.26822903162187384
cornell,R2-5,2,5,58,0.7653243386767741,0.07187352855111112,0.41101737582964526,0.26809238808871677
cornell,R2-5,2,5,59,0.7663715338614645,0.07176524150521954,0.41239737267359067,0.2678903535128123
cornell,R2-5,2,5,60,0.767907069878244,0.07145045419060263,0.41448695337708324,0.26730217767650644
cornell,R2-5,2,5,61,0.7666798520949406,0.07169727259947553,0.4130229258715003,0.26776346389953115
cornell,R2-5,2,5,62,0.7656529948553232,0.07182943529750645,0.41142888774264885,0.26801014028858394
cornell,R2-5,2,5,63,0.7648460061624646,0.07199073854214368,0.4104798167913819,0.26831089903718724
cornell,R2-5,2,5,64,0.7686973670439062,0.07140015504527986,0.4159783432309552,0.26720807443877864
cornell,R2-5,2,5,65,0.766056714214893,0.07176633378269234,0.4120318002320827,0.2678923921702375
cornell,R2-5,2,5,66,0.766679832083893,0.0716307530874703,0.4125408190724913,0.2676392218780168
cornell,R2-5,2,5,67,0.7659567940194133,0.07180768346132321,0.4119174614080888,0.2679695569674347
cornell,R2-5,2,5,68,0.7672560309397757,0.07153898895892374,0.41335143888144815,0.26746773442589994
cornell,R2-5,2,5,69,0.7686018368704055,0.07131060323964676,0.41503805862595106,0.2670404524405371
cornell,R2-5,2,5,70,0.7648871817757792,0.07194867912257484,0.41040071356559743,0.2682325094439055
cornell,R2-5,2,5,71,0.7676634017150067,0.07151940500983299,0.4140673880399666,0.26743112199187474
cornell,R2-5,2,5,72,0.7667352935881487,0.07161339055314708,0.41260784799039285,0.2676067834587664
cornell,R2-5,2,5,73,0.7670858833080424,0.0715744689057328,0.41317769910356017,0.2675340518620626
cornell,R2-5,2,5,74,0.768149621164667,0.07146223059901051,0.4147742464693943,0.2673242050376481
cornell,R2-5,2,5,75,0.7671530734949964,0.07150844407233653,0.4131561885326889,0.2674106281962939
cornell,R2-5,2,5,76,0.7671173552402926,0.07150965752463796,0.4131355480996797,0.2674128970798491
cornell,R2-5,2,5,77,0.7655194191014975,0.07178844078235136,0.41055691838682434,0.26793364996273117
cornell,R2-5,2,5,78,0.7662513185919921,0.07172118571882426,0.41206567695670626,0.2678081136164927
cornell,R2-5,2,5,79,0.7653620597357029,0.07183260709950788,0.4106690323569977,0.2680160575404166
cornell,R2-5,2,5,80,0.7675707602979646,0.0715156094620788,0.41411433017990684,0.2674240255887245
cornell,R2-5,2,5,81,0.7665310605599666,0.07163661046864679,0.41202306324679505,0.26765016433517613
cornell,R2-5,2,5,82,0.7652115319812335,0.07188395407944656,0.4106206841441759,0.26811183129329924
cornell,R2-5,2,5,83,0.7664270712391746,0.07173395410907962,0.41211588522790726,0.267831951247568
cornell,R2-5,2,5,84,0.7660374202048357,0.0717840447469461,0.41191990534625617,0.26792544624754494
cornell,R2-5,2,5,85,0.7689797504060629,0.0712862383347058,0.41590825352196825,0.2669948282920585
cornell,R2-5,2,5,86,0.7669538403230075,0.0716171680155346,0.4131537588304967,0.26761384122562604
cornell,R2-5,2,5,87,0.7671990596378765,0.07161704526494894,0.41367515634138563,0.26761361188278326
cornell,R2-5,2,5,88,0.7667743087056351,0.0715911010795852,0.41268537985194326,0.26756513427497464
cornell,R2-5,2,5,89,0.7662422140936375,0.07163604407955453,0.4118046051746173,0.2676491062558486
cornell,R2-5,2,5,90,0.7662529895429153,0.07174849599143558,0.41226793169036924,0.267859097272121
cornell,R2-5,2,5,91,0.7675708528709905,0.0714402247771376,0.4134784353619157,0.26728304244216017
cornell,R2-5,2,5,92,0.7670169462809916,0.07153134009310957,0.41294838885168045,0.2674534353735423
cornell,R2-5,2,5,93,0.7650396965997641,0.07195867918036164,0.4108058916189586,0.26825114944835116
cornell,R2-5,2,5,94,0.7664676934226249,0.0716946509276609,0.41253826635145163,0.2677585683552646
cornell,R2-5,2,5,95,0.7661010781547705,0.07176278602620462,0.4118947985589874,0.2678857704810105
cornell,R2-5,2,5,96,0.7665253674277585,0.07160577693480384,0.41207982656997694,0.26759255769696555
cornell,R2-5,2,5,97,0.7678710981836664,0.07148088211918226,0.41424684406771817,0.2673590883422186
cornell,R2-5,2,5,98,0.7693852672386225,0.07121302865425347,0.41652207995178936,0.2668576936388634
cornell,R2-5,2,5,99,0.7663488852541597,0.07166802786890178,0.4121102860058552,0.2677088490672316
cornell,R2-5,2,5,100,0.7676559947479695,0.07148644489635116,0.41396813252345704,0.2673694913342791
cornell,R3-6,3,6,1,0.7757808416250189,0.07001748487740905,0.42429888127624765,0.2646081723556721
cornell,R3-6,3,6,2,0.7721895950492744,0.07042030364581907,0.4164373802515983,0.2653682415923561
cornell,R3-6,3,6,3,0.770107424893346,0.07070111131950822,0.4130694216004119,0.2658968057715403
cornell,R3-6,3,6,4,0.7748727434005062,0.07009032501339325,0.42171431562247264,0.2647457743069627
cornell,R3-6,3,6,5,0.772464127684537,0.07041771511584548,0.4173030325373231,0.2653633643060878
cornell,R3-6,3,6,6,0.7658847105414733,0.07113325197809094,0.4036631458272243,0.2667081775613394
cornell,R3-6,3,6,7,0.773175291292009,0.07028467756818317,0.418390521852409,0.26511257527356785
cornell,R3-6,3,6,8,0.7714323895454066,0.07054081699151488,0.41609539580154814,0.26559521266678526
cornell,R3-6,3,6,9,0.7645610016390526,0.0714241239254345,0.4027189190067221,0.26725292126641853
cornell,R3-6,3,6,10,0.7710461721369444,0.0706460998886774,0.41575894793075185,0.2657933405649536
cornell,R3-6,3,6,11,0.7701772859402344,0.07076903274154413,0.4138427598608267,0.2660244965065137
cornell,R3-6,3,6,12,0.7727913335801682,0.0703130139990642,0.4173004005700553,0.2651660121491142
cornell,R3-6,3,6,13,0.784396760158642,0.06881096460575234,0.43873559671484236,0.26231844122316744
cornell,R3-6,3,6,14,0.7717372720351495,0.0705938706933575,0.4168622343393203,0.2656950708864534
cornell,R3-6,3,6,15,0.7686237597083025,0.0708246064171437,0.4092515846260701,0.26612892818546374
cornell,R3-6,3,6,16,0.7694736345618216,0.07071240364071042,0.4112025185035392,0.265918039329246
cornell,R3-6,3,6,17,0.7744363948116121,0.07011811626090263,0.4208043097703959,0.2647982557739054
cornell,R3-6,3,6,18,0.7731827063250103,0.07021177566555445,0.41748029405190284,0.2649750472507826
cornell,R3-6,3,6,19,0.7782469197021692,0.06974508421660101,0.4288226925418111,0.26409294616971696
cornell,R3-6,3,6,20,0.7677748622056071,0.07103582069748364,0.40848869955911143,0.2665254597547552
cornell,R3-6,3,6,21,0.7650588204493982,0.0713459627951367,0.40300610075317245,0.267106650600723
cornell,R3-6,3,6,22,0.7753015161919483,0.07004208472315325,0.42203493681334125,0.26465465180713005
cornell,R3-6,3,6,23,0.7693679931572487,0.07084363620141935,0.4120085021408258,0.2661646787261964
cornell,R3-6,3,6,24,0.7665250637801322,0.07110391179218833,0.4062378547904806,0.2666531676020151
cornell,R3-6,3,6,25,0.7730100460329614,0.07029967112401349,0.4176151679855535,0.265140851480894
cornell,R3-6,3,6,26,0.7758967868053857,0.069908331877832,0.4238523971219404,0.264401837886638
cornell,R3-6,3,6,27,0.765670182032902,0.07122406698048253,0.4045479125814549,0.26687837488354604
cornell,R3-6,3,6,28,0.7696698278316678,0.07068321373110467,0.4116442692548281,0.26586314850145115
cornell,R3-6,3,6,29,0.7724267786013908,0.07033381895845713,0.41683176953748796,0.2652052393118528
cornell,R3-6,3,6,30,0.7719576455808815,0.07033502181967784,0.414975963512311,0.2652075070952514
cornell,R3-6,3,6,31,0.7707734644962034,0.07067356219936247,0.4144399373679867,0.2658449965663497
cornell,R3-6,3,6,32,0.7769620794187925,0.06977677430681653,0.42553418540387133,0.26415293734277595
cornell,R3-6,3,6,33,0.7724770195944861,0.07045986644072603,0.4179656546806877,0.26544277432381924
cornell,R3-6,3,6,34,0.7780402390137842,0.06967526833509408,0.4273560523357891,0.26396073256280767
cornell,R3-6,3,6,35,0.7724230078815176,0.07030897417826139,0.41628844857545444,0.2651583945083794
cornell,R3-6,3,6,36,0.7739137162584943,0.07027703283066886,0.4209606810979104,0.26509815697335365
cornell,R3-6,3,6,37,0.7716332143718491,0.07045136850897608,0.4146318790099227,0.2654267667530464
cornell,R3-6,3,6,38,0.7704988869052399,0.07061087931214298,0.41316305459280656,0.26572707673879037
cornell,R3-6,3,6,39,0.7646584137008365,0.07133338742877887,0.4016744576499218,0.267083109590964
cornell,R3-6,3,6,40,0.7678633181924168,0.07094729146366267,0.4081259982580643,0.26635932772039855
cornell,R3-6,3,6,41,0.7744385529063782,0.07015547141966341,0.4212982405861455,0.2648687815120223
cornell,R3-6,3,6,42,0.7678439856996404,0.07105440881415001,0.4092453135478898,0.26656032865779183
cornell,R3-6,3,6,43,0.768512914757913,0.07072250589571413,0.40776330340276773,0.26593703370481164
cornell,R3-6,3,6,44,0.7720235432532893,0.07042141103644425,0.41688225021780206,0.26537032810102235
cornell,R3-6,3,6,45,0.7673413602707441,0.07103154263269786,0.4074020721804052,0.2665174340126699
cornell,R3-6,3,6,46,0.7725588618978041,0.0703880849260381,0.4173549276549314,0.26530752896598714
cornell,R3-6,3,6,47,0.768695181925688,0.07088220452697795,0.41034412170981144,0.2662371208659265
cornell,R3-6,3,6,48,0.7674167050308807,0.07105096967519078,0.40778412340973674,0.2665538776217498
