R_over_a,aV,err_aV_jackknife,lower_1sigma,upper_1sigma
5.175,1.0597312880296985,0.005877350766744102,1.0538539372629545,1.0656086387964425
5.1875,1.0609379917418602,0.0059031748757734865,1.0550348168660868,1.0668411666176336
5.2,1.0621440898610046,0.005929020226383105,1.0562150696346215,1.0680731100873877
5.2125,1.0633495867439158,0.00595488663689782,1.0573947001070179,1.0693044733808137
5.2250000000000005,1.0645544867056864,0.0059807739277490035,1.0585737127779373,1.0705352606334355
5.2375,1.0657587940202147,0.006006681921442007,1.0597521120987727,1.0717654759416566
5.25,1.0669625129206952,0.006032610442526503,1.0609299024781687,1.0729951233632218
5.2625,1.0681656476001022,0.006058559317567734,1.0621070882825345,1.07422420691767
5.275,1.0693682022116666,0.006084528375116784,1.0632836738365499,1.0754527305867834
5.2875000000000005,1.070570180869344,0.00611051744568303,1.064459663423661,1.076680698315027
5.3,1.0717715876482798,0.006136526361705421,1.0656350612865744,1.0779081140099853
5.3125,1.0729724265852656,0.006162554957525543,1.06680987162774,1.079134981542791
5.325,1.0741727016791882,0.006188603069360152,1.0679840986098281,1.0803613047485483
5.3375,1.0753724168914744,0.00621467053527416,1.0691577463562003,1.0815870874267486
5.3500000000000005,1.076571576146528,0.006240757195155857,1.070330818951372,1.082812333341684
5.3625,1.0777701833321616,0.006266862890690339,1.0715033204414712,1.084037046222852
5.375,1.0789682423000226,0.006292987465334127,1.0726752548346885,1.0852612297653568
5.3875,1.0801657568660121,0.006319130764290376,1.0738466261017217,1.0864848876303026
5.4,1.0813627308106983,0.006345292634485069,1.0750174381762132,1.0877080234451835
5.4125000000000005,1.0825591678797257,0.006371472924542097,1.0761876949551836,1.0889306408042678
5.425,1.083755071784216,0.006397671484760146,1.0773574002994557,1.0901527432689762
5.4375,1.0849504462011663,0.006423888167088887,1.0785265580340775,1.0913743343682552
5.45,1.0861452947738397,0.006450122825107178,1.0796951719487324,1.092595417598947
5.4625,1.0873396211121504,0.006476375313999302,1.080863245798151,1.0938159964261498
5.4750000000000005,1.0885334287930466,0.006502645490534246,1.0820307833025125,1.0950360742835807
5.4875,1.089726721360884,0.00652893321304201,1.083197788147842,1.0962556545739262
5.5,1.0909195023277976,0.006555238341394495,1.084364263986403,1.097474740669192
5.5125,1.0921117751740654,0.0065815607369821465,1.0855302144370833,1.0986933359110476
5.525,1.09330354334847,0.006607900262694908,1.086695643085775,1.0999114436111648
5.5375000000000005,1.0944948102686536,0.006634256782901795,1.0878605534857517,1.1011290670515554
5.55,1.0956855793214695,0.006660630163428843,1.0890249491580406,1.1023462094848984
5.5625,1.0968758538633268,0.0066870202715424085,1.0901888335917844,1.103562874134869
5.575,1.0980656372205322,0.006713426975927356,1.091352210244605,1.1047790641964594
5.5875,1.0992549326896273,0.006739850146669064,1.0925150825429581,1.1059947828362964
5.6000000000000005,1.1004437435377197,0.006766289655233681,1.093677453882486,1.1072100331929533
5.6125,1.101632073002812,0.006792745374451532,1.0948393276283603,1.1084248183772636
5.625,1.102819924294124,0.006819217178496443,1.0960007071156275,1.1096391414726203
5.6375,1.1040073005924123,0.006845704942869882,1.0971615956495424,1.110853005535282
5.65,1.1051942050502856,0.006872208544381846,1.098321996505904,1.1120664135946674
5.6625000000000005,1.106380640792515,0.006898727861134862,1.0994819129313802,1.1132793686536497
5.675,1.1075666109163405,0.006925262772505657,1.1006413481438349,1.114491873688846
5.6875,1.1087521184917737,0.006951813159129291,1.1018003053326444,1.115703931650903
5.7,1.1099371665618956,0.006978378902881713,1.102958787659014,1.1169155454647772
5.7125,1.1111217581431525,0.007004959886864983,1.1041167982562876,1.1181267180300174
5.7250000000000005,1.1123058962256465,0.007031555995389329,1.1052743402302572,1.1193374522210358
5.7375,1.1134895837734216,0.007058167113958255,1.1064314166594633,1.1205477508873798
5.75,1.1146728237247479,0.007084793129253742,1.1075880305954942,1.1217576168540015
5.7625,1.1158556189924003,0.007111433929120154,1.1087441850632802,1.1229670529215203
5.775,1.1170379724639352,0.007138089402548598,1.1098998830613866,1.1241760618664838
5.7875000000000005,1.1182198870019628,0.007164759439663641,1.1110551275622993,1.1253846464416264
5.800000000000001,1.1194013654444146,0.0071914439317076,1.112209921512707,1.1265928093761222
5.8125,1.1205824106048108,0.007218142771026273,1.1133642678337845,1.127800553375837
5.825,1.1217630252725208,0.0072448558510551575,1.1145181694214656,1.129007881123576
5.8375,1.1229432122130225,0.007271583066305341,1.1156716291467172,1.1302147952793278
5.8500000000000005,1.1241229741681567,0.007298324312350256,1.1168246498558063,1.131421298480507
5.862500000000001,1.1253023138563798,0.007325079485810517,1.1179772343705692,1.1326273933421904
5.875,1.1264812339730126,0.0073518484843434475,1.1191293854886692,1.133833082457356
5.8875,1.1276597371904857,0.007378631206626837,1.1202811059838589,1.1350383683971126
5.9,1.128837826158582,0.007405427552348543,1.1214323986062336,1.1362432537109306
5.9125000000000005,1.1300155035046757,0.0074322374221924845,1.1225832660824833,1.1374477409268682
5.925000000000001,1.1311927718339696,0.007459060717826771,1.1237337111161427,1.1386518325517965
5.9375,1.1323696337297275,0.007485897341890974,1.1248837363878366,1.1398555310716185
5.95,1.1335460917535056,0.0075127471979830815,1.1260333445555226,1.1410588389514886
5.9625,1.1347221484453789,0.007539610190650228,1.1271825382547287,1.142261758636029
5.9750000000000005,1.1358978063241671,0.007566486225374555,1.1283313200987926,1.1434642925495417
5.987500000000001,1.1370730678876557,0.007593375208561786,1.129479692679094,1.1446664430962175
6.0,1.1382479356128152,0.007620277047530667,1.1306276585652846,1.1458682126603459
