R_over_a,aV,err_aV_jackknife,lower_1sigma,upper_1sigma
5.1000000000000005,1.054434920097551,0.001798316163319357,1.0526366039342316,1.0562332362608702
5.1125,1.0556349972187056,0.0018070450958764988,1.053827952122829,1.057442042314582
5.125,1.0568344223493382,0.0018157853159544292,1.0550186370333838,1.0586502076652926
5.1375,1.0580332002485038,0.0018245367134815695,1.0562086635350223,1.0598577369619853
5.15,1.059231335629053,0.0018332991798310023,1.057398036449222,1.0610646348088841
5.1625000000000005,1.0604288331581908,0.001842072607798001,1.058586760550393,1.0622709057659887
5.175,1.0616256974580291,0.0018508568915756307,1.0597748405664535,1.0634765543496048
5.1875,1.062821933106129,0.0018596519267346124,1.0609622811793944,1.0646815850328637
5.2,1.0640175446360371,0.0018684576102001734,1.062149087025837,1.0658860022462373
5.2125,1.0652125365378118,0.0018772738402314199,1.0633352626975803,1.0670898103780433
5.2250000000000005,1.0664069132585454,0.0018861005163999095,1.0645208127421455,1.0682930137749453
5.2375,1.0676006792028752,0.0018949375395696875,1.0657057416633056,1.0694956167424448
5.25,1.0687938387334897,0.0019037848118757296,1.066890053921614,1.0706976235453654
5.2625,1.0699863961716267,0.0019126422367057162,1.068073753934921,1.0718990384083324
5.275,1.0711783557975652,0.0019215097186784942,1.0692568460788867,1.0730998655162436
5.2875000000000005,1.072369721851107,0.0019303871636269223,1.07043933468748,1.074300109014734
5.3,1.0735604985320575,0.0019392744785773552,1.0716212240534801,1.0754997730106348
5.3125,1.0747506900006936,0.0019481715717320673,1.0728025184289616,1.0766988615724256
5.325,1.0759403003782286,0.0019570783524503845,1.0739832220257783,1.077897378730679
5.3375,1.07712933374727,0.001965994731231009,1.075163339016039,1.079095328478501
5.3500000000000005,1.0783177941522701,0.0019749206196948755,1.0763428735325753,1.080292714771965
5.3625,1.07950568559997,0.0019838559305672323,1.077521829669403,1.0814895415305372
5.375,1.0806930120598395,0.0019928005776602,1.0787002114821793,1.0826858126374996
5.3875,1.0818797774645081,0.0020017544758578285,1.0798780229886502,1.083881531940366
5.4,1.0830659857101932,0.0020107175410976684,1.0810552681690955,1.085076703251291
5.4125000000000005,1.084251640657118,0.002019689690355901,1.0822319509667622,1.086271330347474
5.425,1.0854367461299286,0.0020286708416311855,1.0834080752882973,1.0874654169715599
5.4375,1.0866213059181018,0.0020376609139290906,1.0845836450041728,1.0886589668320308
5.45,1.087805323776348,0.002046659827246662,1.0857586639491015,1.0898519836035947
5.4625,1.0889888034250104,0.002055667502557581,1.0869331359224528,1.091044470927568
5.4750000000000005,1.0901717485504558,0.0020646838617976167,1.0881070646886581,1.0922364324122535
5.4875,1.0913541628054624,0.002073708827848661,1.0892804539776137,1.093427871633311
5.5,1.0925360498096015,0.0020827423245272864,1.0904533074850742,1.0946187921341288
5.5125,1.0937174131496135,0.002091784276568573,1.0916256288730448,1.095809197426182
5.525,1.0948982563797802,0.0021008346096115962,1.0927974217701686,1.0969990909893919
5.5375000000000005,1.0960785830222897,0.0021098932501890243,1.0939686897721006,1.0981884762724787
5.55,1.0972583965675993,0.002118960125710865,1.0951394364418885,1.09937735669331
5.5625,1.0984377004747914,0.002128035164452636,1.0963096653103388,1.100565735639244
5.575,1.0996164981719247,0.0021371182955425903,1.0974793798763822,1.1017536164674673
5.5875,1.1007947930563826,0.0021462094489484904,1.0986485836074342,1.102941002505331
5.6000000000000005,1.1019725884952145,0.0021553085554661343,1.0998172799397483,1.1041278970506807
5.6125,1.1031498878254726,0.002164415546706216,1.1009854722787664,1.1053143033721788
5.625,1.1043266943545482,0.0021735303550829265,1.1021531639994653,1.1065002247096312
5.6375,1.1055030113604978,0.0021826529138016444,1.1033203584466962,1.1076856642742994
5.65,1.1066788420923686,0.0021917831568481717,1.1044870589355205,1.1088706252492166
5.6625000000000005,1.1078541897705185,0.0022009210189765085,1.1056532687515421,1.110055110789495
5.675,1.1090290575869328,0.002210066435698205,1.1068189911512347,1.111239124022631
5.6875,1.110203448705535,0.002219219343271415,1.1079842293622635,1.1124226680488065
5.7,1.1113773662624946,0.0022283796786892814,1.1091489865838053,1.1136057459411839
5.7125,1.1125508133665318,0.0022375473796705223,1.1103132659868613,1.1147883607462024
5.7250000000000005,1.1137237930992159,0.0022467223846477464,1.111477070714568,1.1159705154838637
5.7375,1.114896308515261,0.0022559046327580413,1.112640403882503,1.117152213148019
5.75,1.1160683626428198,0.002265094063832679,1.1138032685789871,1.1183334567066525
5.7625,1.1172399584837696,0.0022742906183871848,1.1149656678653823,1.1195142491021568
5.775,1.118411099013997,0.0022834942376113625,1.1161276047763857,1.1206945932516084
5.7875000000000005,1.1195817871836802,0.0022927048633598858,1.1172890823203203,1.12187449204704
5.800000000000001,1.1207520259175632,0.00230192243814255,1.1184501034794205,1.1230539483557058
5.8125,1.1219218181152324,0.0023111469051156574,1.1196106712101168,1.124232965020348
5.825,1.1230911666513843,0.002320378208071978,1.1207707884433122,1.1254115448594564
5.8375,1.1242600743760929,0.0023296162914330613,1.1219304580846599,1.126589690667526
5.8500000000000005,1.1254285441150724,0.002338861100238922,1.1230896830148336,1.1277674052153113
5.862500000000001,1.126596578669938,0.0023481125801403896,1.1242484660897976,1.1289446912500782
5.875,1.1277641808184595,0.002357370677389938,1.1254068101410697,1.1301215514958494
5.8875,1.1289313533148184,0.0023666353388337464,1.1265647179759846,1.1312979886536523
5.9,1.1300980988898544,0.002375906511903725,1.1277221923779506,1.1324740054017581
5.9125000000000005,1.1312644202513134,0.0023851841446080007,1.1288792361067053,1.1336496043959214
5.925000000000001,1.1324303200840917,0.0023944681855250323,1.1300358518985667,1.1348247882696167
5.9375,1.1335958010504759,0.0024037585837934734,1.1311920424666824,1.1359995596342694
5.95,1.13476086579038,0.0024130552891067523,1.1323478105012732,1.137173921079487
5.9625,1.1359255169215807,0.002422358251703221,1.1335031586698776,1.1383478751732838
5.9750000000000005,1.1370897570399485,0.002431667422360321,1.1346580896175882,1.1395214244623089
5.987500000000001,1.138253588719677,0.0024409827523863537,1.1358126059672906,1.1406945714720633
6.0,1.1394170145135067,0.002450304193613637,1.136966710319893,1.1418673187071204
