model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
cornell,R3-6,3,6,46,0.5777582255086307,0.0962594218109519,0.09041668448899862,0.3102570254014434
cornell,R3-6,3,6,47,0.5569154625585547,0.09869293709064413,0.04838609647451947,0.3141543205029084
cornell,R3-6,3,6,48,0.5806372068248011,0.09584517693099139,0.09508196649162286,0.3095887222283644
cornell,R3-6,3,6,49,0.5722797388558096,0.09699445169904805,0.07926613488005337,0.31143932266020624
cornell,R3-6,3,6,50,0.5720096827355459,0.09708841812350714,0.07888203115095968,0.31159014445824046
cornell,R3-6,3,6,51,0.5714192879205826,0.0968065559819247,0.07618401550344367,0.31113751940568773
cornell,R3-6,3,6,52,0.5833008687676846,0.0953825828374452,0.09886027846346195,0.3088407078696803
cornell,R3-6,3,6,53,0.5699460349482016,0.09714414770741679,0.07405172565006321,0.3116795593352519
cornell,R3-6,3,6,54,0.5760131279673916,0.09611792552513237,0.08331278982029373,0.31002891078919137
cornell,R3-6,3,6,55,0.5611261412824533,0.09802204703908025,0.0557267994023944,0.31308472821119887
cornell,R3-6,3,6,56,0.577891118903277,0.09620299444747661,0.08918367253018131,0.31016607559092696
cornell,R3-6,3,6,57,0.5849100063965532,0.09517910663020743,0.10143430657621164,0.30851111265270076
cornell,R3-6,3,6,58,0.5871933326212448,0.09496033830038199,0.10665474909008955,0.30815635365895344
cornell,R3-6,3,6,59,0.5872322690361416,0.09518089715409306,0.10934142685385026,0.3085140145181302
cornell,R3-6,3,6,60,0.57650065056796,0.0961882872843732,0.08632007137375919,0.3101423661552436
cornell,R3-6,3,6,61,0.5877219691221357,0.09507294686993412,0.10971191720776768,0.30833901288992627
cornell,R3-6,3,6,62,0.5759606610020264,0.09644535577984963,0.08766788310152257,0.31055652590124333
cornell,R3-6,3,6,63,0.5709781237061029,0.09683193375372302,0.07568625845311118,0.31117829897620275
cornell,R3-6,3,6,64,0.5778761248667499,0.09614464427026595,0.08792412059186533,0.31007199852657763
cornell,R3-6,3,6,65,0.580986140534043,0.09580880888986147,0.0958695857448858,0.3095299805993944
cornell,R3-6,3,6,66,0.5713583846955422,0.09678404967238179,0.07530650355944414,0.3111013495187409
cornell,R3-6,3,6,67,0.5722949149400371,0.09675978751540873,0.07814410317320297,0.31106235309887426
cornell,R3-6,3,6,68,0.5627638482262255,0.0977930687835559,0.0583904316434166,0.31271883343277534
cornell,R3-6,3,6,69,0.5948649985534897,0.09376604682968391,0.11938492386296559,0.3062124210898113
cornell,R3-6,3,6,70,0.5697516736596887,0.0970326874692506,0.07415901284499432,0.31150070219704257
cornell,R3-6,3,6,71,0.5749711402192317,0.09637665835946467,0.0841143401949452,0.31044590246847303
cornell,R3-6,3,6,72,0.5532659724618599,0.09910844877958232,0.04219844217150606,0.3148149437043647
cornell,R3-6,3,6,73,0.5781076987485985,0.09601412333956602,0.09048392516242108,0.3098614582996182
cornell,R3-6,3,6,74,0.5819952757713476,0.09537118002888391,0.09213358470351982,0.3088222466547446
cornell,R3-6,3,6,75,0.5751466182288657,0.09647045256216245,0.08361677584870043,0.3105969294152189
cornell,R3-6,3,6,76,0.5642945747964799,0.09747511457960824,0.06059194717427702,0.3122100488126675
cornell,R3-6,3,6,77,0.5816520797130291,0.09545537319110252,0.09592336747041734,0.3089585298888874
cornell,R3-6,3,6,78,0.5947530441654971,0.09383546402842335,0.11820399750141444,0.30632574822959846
cornell,R3-6,3,6,79,0.5874189653037025,0.09478592506875982,0.1059322349861018,0.3078732288926074
cornell,R3-6,3,6,80,0.5720786986191556,0.09690588673942678,0.07902505793199613,0.3112971036476677
cornell,R3-6,3,6,81,0.5736044134898551,0.09670293818927275,0.08104328526456601,0.31097096036329946
cornell,R3-6,3,6,82,0.563074668668569,0.09801575706264233,0.06116127230297622,0.31307468288356105
cornell,R3-6,3,6,83,0.5671306539353984,0.09764481327691653,0.07055166371066525,0.31248170070728387
cornell,R3-6,3,6,84,0.5755282663314681,0.0968301052086519,0.0876504822709812,0.31117536086369674
cornell,R3-6,3,6,85,0.5721434996606876,0.09691307363760215,0.07944880045329004,0.31130864690464694
cornell,R3-6,3,6,86,0.5697340449193814,0.09697042648014226,0.07117285859272879,0.3114007490038235
cornell,R3-6,3,6,87,0.5718842646104276,0.09702923010490372,0.07979665190260553,0.3114951526186302
cornell,R3-6,3,6,88,0.5738362409400289,0.09649983929776405,0.08092592269877998,0.3106442326806729
cornell,R3-6,3,6,89,0.5873708102972948,0.09524702354724474,0.10966783172185614,0.30862116509929244
cornell,R3-6,3,6,90,0.5915819480283722,0.0943509302888397,0.11500355371807885,0.30716596538164787
cornell,R3-6,3,6,91,0.5745460894243287,0.09596149005991998,0.07917689964443535,0.3097765163144553
cornell,R3-6,3,6,92,0.5654147686028144,0.09726245105921273,0.06323563229332115,0.31186928521291213
cornell,R3-6,3,6,93,0.5762756735204911,0.09605578752547649,0.08253120622926903,0.3099286813534309
cornell,R3-6,3,6,94,0.561786597739366,0.09821603834511966,0.05833105198094132,0.313394381483012
cornell,R3-6,3,6,95,0.5960328506841104,0.09369200254234483,0.12045160354862977,0.3060914937438557
cornell,R3-6,3,6,96,0.5647475501412674,0.09752393178571159,0.062263450464312003,0.31228821909529597
cornell,R3-6,3,6,97,0.5696144201874268,0.09689323779089014,0.07054744784944994,0.31127678646325385
cornell,R3-6,3,6,98,0.5659098092463951,0.09771022000906895,0.068095953105705,0.3125863400871333
cornell,R3-6,3,6,99,0.5794755734885549,0.09558491382498899,0.09099520879249212,0.30916809962379527
cornell,R3-6,3,6,100,0.5846875844423111,0.09504485583619085,0.1000876540235179,0.30829345733601105
linear,R3-6,3,6,1,0.5317149354431733,0.1016233813936946,,0.31878422387830707
linear,R3-6,3,6,2,0.5314244554260238,0.10179154073654974,,0.319047865901889
linear,R3-6,3,6,3,0.5310161166085717,0.10193927994440176,,0.3192793133674679
linear,R3-6,3,6,4,0.5298859078924243,0.10214441737831331,,0.31960040265668205
linear,R3-6,3,6,5,0.5321823347730879,0.10155619270032523,,0.31867882374002393
linear,R3-6,3,6,6,0.5335805296962622,0.1012563253693943,,0.3182079907378102
linear,R3-6,3,6,7,0.5317693757830738,0.10174292599051399,,0.3189716695735124
linear,R3-6,3,6,8,0.5297906762000597,0.10215174413572232,,0.31961186482313564
linear,R3-6,3,6,9,0.5310276454426778,0.1019462562295319,,0.3192902382308797
linear,R3-6,3,6,10,0.5312640207925579,0.1017660621595974,,0.3190079343207585
linear,R3-6,3,6,11,0.5298447048637581,0.1022008868570799,,0.3196887343293159
linear,R3-6,3,6,12,0.532655492044347,0.10145208020712686,,0.3185154316624657
linear,R3-6,3,6,13,0.5308531358767588,0.10189289068029266,,0.31920665826434863
linear,R3-6,3,6,14,0.5321066050913676,0.10148026089090215,,0.31855966613948816
linear,R3-6,3,6,15,0.5323769247745568,0.10147912102885726,,0.3185578770472601
linear,R3-6,3,6,16,0.5328847768555092,0.10136395057076217,,0.3183770572305143
linear,R3-6,3,6,17,0.5326581191426976,0.10139687426320611,,0.3184287585366719
linear,R3-6,3,6,18,0.530678155093572,0.10194925727146813,,0.31929493774795137
linear,R3-6,3,6,19,0.5313378139056908,0.10178084679009496,,0.3190311063048476
linear,R3-6,3,6,20,0.5301478255352958,0.10223012636882299,,0.3197344622789714
linear,R3-6,3,6,21,0.5311856103801382,0.10193351671676229,,0.3192702878702656
linear,R3-6,3,6,22,0.5334684335956489,0.10120583285042234,,0.31812864198374585
linear,R3-6,3,6,23,0.530380324412616,0.1020601471079106,,0.3194685385259566
linear,R3-6,3,6,24,0.5325063360369339,0.10148818281724793,,0.31857209987261587
linear,R3-6,3,6,25,0.5320648180518871,0.10160574735205517,,0.31875656440621764
linear,R3-6,3,6,26,0.532301225466297,0.10152747180207548,,0.31863375810179856
linear,R3-6,3,6,27,0.5319449411288224,0.10153375264477466,,0.3186436138458994
linear,R3-6,3,6,28,0.5321534494887546,0.10160416804253077,,0.3187540870993355
linear,R3-6,3,6,29,0.5320195331022193,0.10162880051266193,,0.3187927234311692
linear,R3-6,3,6,30,0.532349266413612,0.10138113863547071,,0.3184040493389974
linear,R3-6,3,6,31,0.5320348237406309,0.10164638985492713,,0.31882030966506375
linear,R3-6,3,6,32,0.532119270918189,0.10145239577796349,,0.31851592703970627
linear,R3-6,3,6,33,0.531829486893881,0.10163404117487677,,0.31880094287011884
linear,R3-6,3,6,34,0.5313369350898189,0.10177880207264339,,0.3190279017149494
linear,R3-6,3,6,35,0.5328175688100567,0.10135898042098018,,0.31836925168894714
linear,R3-6,3,6,36,0.5307901702243006,0.10194014995658249,,0.3192806758270574
linear,R3-6,3,6,37,0.5333706198376145,0.10129275828218048,,0.3182652326003902
linear,R3-6,3,6,38,0.5308565132432636,0.10199272835192447,,0.3193630040438693
linear,R3-6,3,6,39,0.5320697284134452,0.10168102814950902,,0.31887462763523383
linear,R3-6,3,6,40,0.5312452623763039,0.10197946543666521,,0.31934223872933754
linear,R3-6,3,6,41,0.5307208286709955,0.1020845537158009,,0.3195067350085142
linear,R3-6,3,6,42,0.5314780630476429,0.10173042450474713,,0.3189520724258539
linear,R3-6,3,6,43,0.5321371927203297,0.10149695684164864,,0.3185858704362901
linear,R3-6,3,6,44,0.5320319502729561,0.10164252452698588,,0.3188142476850523
linear,R3-6,3,6,45,0.5334449985652281,0.10130750414856528,,0.31828839775990153
linear,R3-6,3,6,46,0.5307095407854525,0.1020201241282331,,0.3194058924444461
linear,R3-6,3,6,47,0.5317375630272889,0.10177575194567967,,0.3190231213339868
linear,R3-6,3,6,48,0.5311609238842491,0.10190311754002235,,0.31922267704538526
linear,R3-6,3,6,49,0.5310332873820214,0.102044721010142,,0.31944439423809273
linear,R3-6,3,6,50,0.5309631011790557,0.10211421510126167,,0.31955314910240157
linear,R3-6,3,6,51,0.5317766296366113,0.10166045476322894,,0.3188423666378559
linear,R3-6,3,6,52,0.5318585260257408,0.10168125037264616,,0.31887497608411697
linear,R3-6,3,6,53,0.531412922248845,0.10186219228029877,,0.31915856917886254
linear,R3-6,3,6,54,0.5326609833514248,0.10142601865074867,,0.3184745180556031
linear,R3-6,3,6,55,0.5321284775157248,0.10157255880875005,,0.31870450076638396
linear,R3-6,3,6,56,0.5314840369024072,0.10188513809067566,,0.3191945145059289
linear,R3-6,3,6,57,0.5321282577935131,0.10164177276586182,,0.31881306868737647
linear,R3-6,3,6,58,0.5316951058002813,0.10175561357180384,,0.3189915572108513
linear,R3-6,3,6,59,0.5303360186559833,0.10214734825337095,,0.3196049878418216
linear,R3-6,3,6,60,0.5315836549238621,0.10168798281071469,,0.3188855324575179
linear,R3-6,3,6,61,0.5306329325990992,0.1020630029559729,,0.3194730081806175
linear,R3-6,3,6,62,0.5303423261150199,0.1020309241977624,,0.3194227984940374
linear,R3-6,3,6,63,0.5315944753013616,0.10165411902762023,,0.3188324309533461
linear,R3-6,3,6,64,0.5321244557730602,0.10174653830233625,,0.3189773319568904
linear,R3-6,3,6,65,0.5311000167534038,0.10191693094585716,,0.31924431231559497
linear,R3-6,3,6,66,0.5321723432741289,0.10158203968952617,,0.31871937451232263
linear,R3-6,3,6,67,0.5316323171689513,0.10173856901769604,,0.31896483978284507
linear,R3-6,3,6,68,0.5323801527305676,0.10151328808574459,,0.3186115002408805
linear,R3-6,3,6,69,0.5327425741881784,0.10137239748755342,,0.3183903225406724
linear,R3-6,3,6,70,0.5311627336377776,0.10175756761231465,,0.3189946200366311
linear,R3-6,3,6,71,0.5312019056482422,0.10173582052313233,,0.3189605312936576
linear,R3-6,3,6,72,0.531307843685563,0.10179703070423295,,0.3190564694599264
linear,R3-6,3,6,73,0.5310240250710887,0.10177910975004713,,0.3190283839253917
linear,R3-6,3,6,74,0.5340531951295858,0.10124127090758156,,0.3181843347928706
linear,R3-6,3,6,75,0.5316362932627622,0.10179791349614442,,0.31905785289841154
linear,R3-6,3,6,76,0.5327653118570471,0.10133559865363419,,0.3183325284252839
linear,R3-6,3,6,77,0.5317379703956208,0.10156692183271843,,0.3186956570659827
linear,R3-6,3,6,78,0.5332451195728759,0.10136657453270913,,0.31838117804403754
linear,R3-6,3,6,79,0.5322967015970582,0.10153516692614262,,0.31864583305943706
linear,R3-6,3,6,80,0.5309576925030162,0.10194079635732739,,0.3192816881021011
linear,R3-6,3,6,81,0.531433214679672,0.1018664347702679,,0.319165215476668
linear,R3-6,3,6,82,0.5312491551130417,0.10191251444846568,,0.3192373951285558
linear,R3-6,3,6,83,0.5304188125161059,0.10213985901900947,,0.3195932712355025
linear,R3-6,3,6,84,0.5299189860364847,0.10241456497050852,,0.3200227569572335
linear,R3-6,3,6,85,0.5308019974226124,0.10197498108823841,,0.3193352174255737
linear,R3-6,3,6,86,0.5326989622496131,0.10150505030250703,,0.3185985723485073
linear,R3-6,3,6,87,0.5303617564743606,0.10211330015375338,,0.3195517174946074
linear,R3-6,3,6,88,0.5317261122120704,0.10165585837824566,,0.31883515862941725
linear,R3-6,3,6,89,0.5303047138338209,0.1022342708224731,,0.3197409433001553
linear,R3-6,3,6,90,0.5317393872055871,0.10167813148121954,,0.3188700855853674
linear,R3-6,3,6,91,0.5333460718636,0.10100607394214077,,0.3178145275819543
linear,R3-6,3,6,92,0.5325098534994445,0.10129137177828319,,0.31826305437213914
linear,R3-6,3,6,93,0.5333302290635369,0.10131408375321475,,0.31829873350865656
linear,R3-6,3,6,94,0.5314338006894387,0.10193247440131632,,0.31926865552590084
linear,R3-6,3,6,95,0.5333553752625143,0.10136631437542992,,0.3183807694811826
linear,R3-6,3,6,96,0.5323485137551398,0.10149091205488807,,0.3185763833916257
linear,R3-6,3,6,97,0.5329047725084415,0.10138801492855899,,0.3184148472175237
linear,R3-6,3,6,98,0.5304758066980693,0.10204880549327418,,0.3194507872791585
linear,R3-6,3,6,99,0.5321258513217498,0.10138247555947359,,0.3184061487463356
linear,R3-6,3,6,100,0.532606571900778,0.10142172293459112,,0.3184677737771769
linear,R3-5,3,5,1,0.5240819815614007,0.10392682152059542,,0.3223768315505868
linear,R3-5,3,5,2,0.5252575402192596,0.10365256599184117,,0.32195118572827336
linear,R3-5,3,5,3,0.524681892686376,0.10385079490717425,,0.3222588942250846
linear,R3-5,3,5,4,0.5223707619435061,0.10441230593186415,,0.32312893081843375
linear,R3-5,3,5,5,0.523935018263718,0.10404503254937741,,0.32256012237934406
linear,R3-5,3,5,6,0.5275711565581217,0.10306980825404363,,0.32104486953390743
linear,R3-5,3,5,7,0.5251121266285387,0.1037519221242325,,0.32210545186977585
linear,R3-5,3,5,8,0.5230197561895686,0.1041950433734452,,0.322792570195544
linear,R3-5,3,5,9,0.5248471608964738,0.10381137638195569,,0.3221977287039058
linear,R3-5,3,5,10,0.5240286332349307,0.1039495264241616,,0.32241204447750027
linear,R3-5,3,5,11,0.522115287754139,0.10453343724368279,,0.32331631144079753
linear,R3-5,3,5,12,0.52615356871467,0.10341420277875335,,0.32158078732839956
linear,R3-5,3,5,13,0.5238989861898508,0.10399148418490549,,0.3224771064508386
linear,R3-5,3,5,14,0.5252232807677318,0.10355748102076524,,0.32180348198980885
linear,R3-5,3,5,15,0.5253403832327695,0.10360257839451253,,0.321873544104688
linear,R3-5,3,5,16,0.5271583715177018,0.10309204064471136,,0.3210794927190327
linear,R3-5,3,5,17,0.5249353682768503,0.10372741293931821,,0.3220674043415729
linear,R3-5,3,5,18,0.5238661875000278,0.10400494367297851,,0.32249797468042884
linear,R3-5,3,5,19,0.523554787762368,0.10412957508125613,,0.32269114503074936
linear,R3-5,3,5,20,0.5234906276564026,0.10423910702879782,,0.3228608168062483
linear,R3-5,3,5,21,0.5246386763981873,0.10390922241023014,,0.3223495345277082
linear,R3-5,3,5,22,0.5260586474631399,0.10344192636988309,,0.3216238896131366
linear,R3-5,3,5,23,0.5245065990621575,0.10383269478423661,,0.3222308097998027
linear,R3-5,3,5,24,0.5255648902391872,0.10358294259660651,,0.32184304031096667
linear,R3-5,3,5,25,0.5242382474252181,0.10396761631087889,,0.3224400972442461
linear,R3-5,3,5,26,0.524759970404299,0.10380323945193394,,0.3221851012258853
linear,R3-5,3,5,27,0.5262497504481026,0.10325242289321497,,0.32132915039444365
linear,R3-5,3,5,28,0.525921704642051,0.10348475730886735,,0.321690468166011
linear,R3-5,3,5,29,0.5246050783749104,0.10386630290066345,,0.3222829547162919
linear,R3-5,3,5,30,0.5257613097542105,0.1033692239768201,,0.321510845815223
linear,R3-5,3,5,31,0.5252457197591802,0.10369517657351587,,0.32201735446015306
linear,R3-5,3,5,32,0.5250303597011081,0.10359165703990489,,0.321856578369784
linear,R3-5,3,5,33,0.5237929966170057,0.10405925878655498,,0.3225821736961839
linear,R3-5,3,5,34,0.5237043610788483,0.10408212756376083,,0.3226176181856174
linear,R3-5,3,5,35,0.5264052356246582,0.10329406686262287,,0.3213939434130999
linear,R3-5,3,5,36,0.5238497195130503,0.10403460944300051,,0.3225439651318879
linear,R3-5,3,5,37,0.5268979893820259,0.1032460409757397,,0.3213192197422054
linear,R3-5,3,5,38,0.5246983673286877,0.10385110724778239,,0.3222593788360277
linear,R3-5,3,5,39,0.5262799230881111,0.10342825080012191,,0.3216026287207894
linear,R3-5,3,5,40,0.5247148883006073,0.10395017375255743,,0.3224130483596429
linear,R3-5,3,5,41,0.5233853942375961,0.10429820969798763,,0.3229523334766102
linear,R3-5,3,5,42,0.5252848744384062,0.10359937843489542,,0.3218685732327644
linear,R3-5,3,5,43,0.5264591765489579,0.10321044424022455,,0.32126382342278215
linear,R3-5,3,5,44,0.5256485665347397,0.1035688747284623,,0.3218211843997568
linear,R3-5,3,5,45,0.5268084749956765,0.10331024580402491,,0.32141911238136556
linear,R3-5,3,5,46,0.5233658954663978,0.10423625795632178,,0.3228564045459247
linear,R3-5,3,5,47,0.5257649087845839,0.10357815395934855,,0.32183560082649115
linear,R3-5,3,5,48,0.523715867135159,0.10414985487507421,,0.3227225664174636
linear,R3-5,3,5,49,0.5243249935614737,0.10406912118452137,,0.3225974599784093
linear,R3-5,3,5,50,0.5250369736045266,0.10390257649630426,,0.32233922581079744
linear,R3-5,3,5,51,0.5257052245139956,0.10349265739444087,,0.32170274694885787
linear,R3-5,3,5,52,0.5245126861589439,0.10389804646195219,,0.3223321989220937
linear,R3-5,3,5,53,0.52492155382171,0.1038211296386479,,0.3222128638627699
linear,R3-5,3,5,54,0.5259155561246603,0.10346162478539604,,0.32165451152656954
linear,R3-5,3,5,55,0.5268102344925311,0.10317747540774669,,0.3212125081744898
linear,R3-5,3,5,56,0.5250999641788026,0.10381169621121121,,0.32219822502802714
linear,R3-5,3,5,57,0.5250711314992812,0.10377144210993575,,0.3221357510583632
linear,R3-5,3,5,58,0.5237127877876716,0.10416448330961718,,0.3227452297240304
linear,R3-5,3,5,59,0.5225833999657725,0.10448690031358143,,0.3232443353155341
linear,R3-5,3,5,60,0.5252390568727102,0.10360262843368619,,0.3218736218357854
linear,R3-5,3,5,61,0.5238356039586306,0.10411427167692987,,0.3226674320053542
linear,R3-5,3,5,62,0.5228889029660109,0.10428018630914458,,0.32292442817034545
linear,R3-5,3,5,63,0.5252353529760754,0.10357314772382556,,0.32182782310394725
linear,R3-5,3,5,64,0.5257226758103439,0.10367844003764244,,0.3219913664023345
linear,R3-5,3,5,65,0.5243640342350495,0.10394968689685688,,0.32241229334015303
linear,R3-5,3,5,66,0.5262164299248536,0.10337938970808506,,0.3215266547396733
linear,R3-5,3,5,67,0.525145262492764,0.10369620459076186,,0.32201895067023906
linear,R3-5,3,5,68,0.5262461834149851,0.10336437107111811,,0.3215032986939918
linear,R3-5,3,5,69,0.5255232246178555,0.10355102187700724,,0.32179344598205734
linear,R3-5,3,5,70,0.5245489813397667,0.10375343745098864,,0.3221078040827149
linear,R3-5,3,5,71,0.5251438280116516,0.1035640012426995,,0.32181361258141256
linear,R3-5,3,5,72,0.5253858568273762,0.10358414253163427,,0.3218449044674069
linear,R3-5,3,5,73,0.5246285305902669,0.10370911467955095,,0.3220389955883463
linear,R3-5,3,5,74,0.52668911578638,0.10346357122795015,,0.3216575371850474
linear,R3-5,3,5,75,0.524371548765566,0.10399023697218213,,0.3224751726446272
linear,R3-5,3,5,76,0.5263571587821829,0.10326942363942544,,0.32135560309324845
linear,R3-5,3,5,77,0.5247042953146874,0.10368951417009549,,0.32200856226208563
linear,R3-5,3,5,78,0.5259935397029851,0.1035549252439089,,0.321799510944173
linear,R3-5,3,5,79,0.5249877612246653,0.10374082764408553,,0.3220882295956894
linear,R3-5,3,5,80,0.524380468401896,0.10392564287321135,,0.32237500348695053
linear,R3-5,3,5,81,0.5249798850386482,0.10381389294668217,,0.32220163399132873
linear,R3-5,3,5,82,0.5250602388795615,0.10378017907935869,,0.3221493117784961
linear,R3-5,3,5,83,0.5238888525239423,0.10411044237454678,,0.32266149812852907
linear,R3-5,3,5,84,0.5233434206597659,0.10439891092364759,,0.3231082031203287
linear,R3-5,3,5,85,0.524059461881467,0.10400971458238624,,0.32250537140082836
linear,R3-5,3,5,86,0.5258645477066551,0.1035675106482608,,0.32181906507890545
linear,R3-5,3,5,87,0.5237351386352298,0.10411305250031747,,0.32266554278434734
linear,R3-5,3,5,88,0.5251387057343636,0.1036437776881199,,0.32193753693553645
linear,R3-5,3,5,89,0.5232812630416354,0.10435377771778727,,0.3230383533232351
linear,R3-5,3,5,90,0.5240340682051556,0.10400340964365533,,0.3224955963166867
linear,R3-5,3,5,91,0.5272152981451893,0.10285619257388796,,0.3207120087771706
linear,R3-5,3,5,92,0.526716561627377,0.10303964658403472,,0.320997891868521
linear,R3-5,3,5,93,0.5261112644722423,0.10349259196534638,,0.32170264525699255
linear,R3-5,3,5,94,0.5255690442553125,0.10370231547648963,,0.32202843892502664
linear,R3-5,3,5,95,0.5252056640360813,0.1038256993202871,,0.3222199548759932
linear,R3-5,3,5,96,0.5257454379141928,0.1034835599980817,,0.32168860719348097
linear,R3-5,3,5,97,0.5261248020074961,0.10343404538452375,,0.3216116375141356
linear,R3-5,3,5,98,0.5240277902018816,0.10399466029159866,,0.32248203095924377
linear,R3-5,3,5,99,0.5249523201913219,0.10354727305639788,,0.32178762104282055
linear,R3-5,3,5,100,0.5256093446577718,0.1035333161995619,,0.3217659338705107
linear,R4-6,4,6,1,0.5360648040958786,0.10072066452278228,,0.3173651911013277
linear,R4-6,4,6,2,0.5343671244336703,0.10118085632954799,,0.31808938418241495
linear,R4-6,4,6,3,0.5339644691534301,0.10132741604777926,,0.3183196758728233
linear,R4-6,4,6,4,0.535331672293549,0.10101427212740982,,0.31782742507123235
linear,R4-6,4,6,5,0.5356224553585366,0.10084227346772362,,0.3175567248031816
linear,R4-6,4,6,6,0.5384912321120456,0.10023722013365342,,0.3166026218047687
linear,R4-6,4,6,7,0.5353031896492851,0.10100956283627058,,0.31782001641852353
linear,R4-6,4,6,8,0.532939505099234,0.10149827590533503,,0.31858794061504436
linear,R4-6,4,6,9,0.5345165454462314,0.10122221393180077,,0.3181543869441388
linear,R4-6,4,6,10,0.5360278155871246,0.10077744427847014,,0.31745463341786356
linear,R4-6,4,6,11,0.5372197172324543,0.10067036981853235,,0.3172859433043518
linear,R4-6,4,6,12,0.5371785194998187,0.10051342814251465,,0.31703852785192316
linear,R4-6,4,6,13,0.5352304098607145,0.1009844864526236,,0.31778056336507365
linear,R4-6,4,6,14,0.5377222875991952,0.10031485297948162,,0.31672520104892443
linear,R4-6,4,6,15,0.5368234345157125,0.10055634848547922,,0.31710621010235546
linear,R4-6,4,6,16,0.5317387282065582,0.10160178705110101,,0.3187503522368266
linear,R4-6,4,6,17,0.5384577374549858,0.1001932946350951,,0.3165332441231017
linear,R4-6,4,6,18,0.5334785667943381,0.10136809515150173,,0.3183835660826446
linear,R4-6,4,6,19,0.5371922438163803,0.10056589225424564,,0.31712125796648455
linear,R4-6,4,6,20,0.5284946826328751,0.10257319879403677,,0.32027050877974506
linear,R4-6,4,6,21,0.5337016636254274,0.10141136676374629,,0.31845151399192045
linear,R4-6,4,6,22,0.5377538049851587,0.10031650092794483,,0.31672780258124617
linear,R4-6,4,6,23,0.5320945689747063,0.10170439441498613,,0.3189112641707504
linear,R4-6,4,6,24,0.5347941578226602,0.10101339714243664,,0.3178260485586992
linear,R4-6,4,6,25,0.5400309811934549,0.09995255033888532,,0.31615273261334514
linear,R4-6,4,6,26,0.5378685062037516,0.10037210858353791,,0.3168155750330749
linear,R4-6,4,6,27,0.5315481735278744,0.10161609278784671,,0.3187727917935386
linear,R4-6,4,6,28,0.5352850115147583,0.10095428316119684,,0.3177330375664401
linear,R4-6,4,6,29,0.5379535938280536,0.10039732040190094,,0.31685536195857716
linear,R4-6,4,6,30,0.5339045608553576,0.1010583724455246,,0.317896795274071
linear,R4-6,4,6,31,0.5364045374790288,0.10073955458525627,,0.3173949504722094
linear,R4-6,4,6,32,0.5375419028875182,0.1003270511401622,,0.31674445715775706
linear,R4-6,4,6,33,0.5364179087356873,0.10068181798420976,,0.3173039835618358
linear,R4-6,4,6,34,0.5358158511265897,0.10084930433544659,,0.3175677948650439
linear,R4-6,4,6,35,0.5324805723688473,0.1014289164115137,,0.3184790674620762
linear,R4-6,4,6,36,0.5348712369246633,0.10109321685218987,,0.3179515951401878
linear,R4-6,4,6,37,0.5370301125139919,0.10053331333298841,,0.31706988714317924
linear,R4-6,4,6,38,0.5331355371147416,0.1015197684852593,,0.3186216698300028
linear,R4-6,4,6,39,0.5356964694751845,0.10092838005728988,,0.31769227258038535
linear,R4-6,4,6,40,0.5348549530917271,0.10123035575824738,,0.3181671820886739
linear,R4-6,4,6,41,0.5345255708656307,0.10129496551376804,,0.31826870017921655
linear,R4-6,4,6,42,0.5352682123439453,0.10094386472875935,,0.3177166421967212
linear,R4-6,4,6,43,0.5354369367885105,0.10081216958073061,,0.3175093220375279
linear,R4-6,4,6,44,0.5351783230199142,0.10098956601544769,,0.3177885555136429
linear,R4-6,4,6,45,0.5352627605223403,0.10093026876124701,,0.3176952451033018
linear,R4-6,4,6,46,0.5342537578690314,0.10128460202148362,,0.31825241872055526
linear,R4-6,4,6,47,0.5314926970284267,0.10182656834634254,,0.31910275515316777
linear,R4-6,4,6,48,0.5351789392873716,0.10106926930652957,,0.31791393380367833
linear,R4-6,4,6,49,0.5338570470862491,0.10145871354004914,,0.3185258443832292
linear,R4-6,4,6,50,0.534559097140641,0.10136794745930965,,0.3183833341418951
linear,R4-6,4,6,51,0.5348848304262593,0.10101541797820957,,0.317829227696588
linear,R4-6,4,6,52,0.5364503798981664,0.1007283149416361,,0.3173772438938181
linear,R4-6,4,6,53,0.5338157023922495,0.10136354959802034,,0.31837642751626627
linear,R4-6,4,6,54,0.5359490038747865,0.10074366434644154,,0.3174014246131254
linear,R4-6,4,6,55,0.5334824716978338,0.1012915679354863,,0.31826336254034376
linear,R4-6,4,6,56,0.5358809180969747,0.10097266482984188,,0.3177619625283081
linear,R4-6,4,6,57,0.5373428631484154,0.1005595993475697,,0.317111335886262
linear,R4-6,4,6,58,0.5365889168005691,0.10074001376736638,,0.3173956738321529
linear,R4-6,4,6,59,0.5358047201266385,0.10101244293238537,,0.3178245474037293
linear,R4-6,4,6,60,0.5356658392647685,0.10084081776530156,,0.3175544327596476
linear,R4-6,4,6,61,0.5371491995581393,0.10071069910752539,,0.3173494904793852
linear,R4-6,4,6,62,0.5334296497486992,0.10139021999434815,,0.3184183097661756
linear,R4-6,4,6,63,0.5343391477173153,0.10108452433572812,,0.3179379252868838
linear,R4-6,4,6,64,0.5363461514662418,0.10087042083066904,,0.31760104034884556
linear,R4-6,4,6,65,0.5359593415459402,0.10090848797396725,,0.3176609638812538
linear,R4-6,4,6,66,0.5352925058307638,0.10093452051027203,,0.31770193658564944
